0	1 0 0
1	0 0 1
2	0 0 1
3	1 0 0
4	0 0 1
5	1 0 0
6	0 0 1
7	0 0 1
8	0 0 1
9	0 1 0
10	0 1 0
11	1 0 0
12	1 0 0
13	0 0 1
14	1 0 0
15	1 0 0
16	1 0 0
17	1 0 0
18	0 0 1
19	1 0 0
20	0 1 0
21	0 0 1
22	1 0 0
23	0 1 0
24	0 1 0
25	0 0 1
26	0 0 1
27	1 0 0
28	0 1 0
29	0 1 0
30	1 0 0
31	0 1 0
32	1 0 0
33	1 0 0
34	1 0 0
35	1 0 0
36	0 0 1
37	0 0 1
38	0 0 1
39	0 0 1
40	0 1 0
41	1 0 0
42	1 0 0
43	1 0 0
44	0 1 0
45	0 0 1
46	1 0 0
47	1 0 0
48	0 1 0
49	1 0 0
50	0 0 1
51	0 0 1
52	0 0 1
53	0 0 1
54	1 0 0
55	0 1 0
56	1 0 0
57	0 0 1
58	1 0 0
59	0 0 1
60	1 0 0
61	0 0 1
62	1 0 0
63	1 0 0
64	0 1 0
65	1 0 0
66	0 0 1
67	0 0 1
68	0 0 1
69	1 0 0
70	0 0 1
71	1 0 0
72	1 0 0
73	1 0 0
74	0 1 0
75	1 0 0
76	0 1 0
77	0 0 1
78	0 0 1
79	0 1 0
80	0 1 0
81	1 0 0
82	1 0 0
83	0 0 1
84	0 0 1
85	1 0 0
86	0 0 1
87	1 0 0
88	1 0 0
89	0 0 1
90	0 1 0
91	0 0 1
92	0 1 0
93	1 0 0
94	0 1 0
95	0 0 1
96	1 0 0
97	0 0 1
98	0 0 1
99	1 0 0
100	0 0 1
101	1 0 0
102	0 0 1
103	0 0 1
104	0 1 0
105	0 1 0
106	0 1 0
107	0 1 0
108	0 0 1
109	0 0 1
110	0 0 1
111	0 1 0
112	0 1 0
113	0 1 0
114	1 0 0
115	0 0 1
116	0 0 1
117	1 0 0
118	0 0 1
119	0 0 1
120	1 0 0
121	0 0 1
122	0 1 0
123	0 0 1
124	1 0 0
125	1 0 0
126	0 1 0
127	0 0 1
128	0 1 0
129	0 1 0
130	0 0 1
131	0 0 1
132	1 0 0
133	0 0 1
134	0 0 1
135	0 1 0
136	1 0 0
137	1 0 0
138	0 0 1
139	0 1 0
140	0 0 1
141	0 1 0
142	0 1 0
143	0 0 1
144	0 1 0
145	0 1 0
146	0 1 0
147	1 0 0
148	0 1 0
149	0 0 1
150	0 0 1
151	1 0 0
152	0 1 0
153	0 1 0
154	1 0 0
155	0 0 1
156	1 0 0
157	1 0 0
158	1 0 0
159	0 0 1
160	0 0 1
161	0 1 0
162	0 0 1
163	1 0 0
164	0 1 0
165	0 0 1
166	1 0 0
167	0 0 1
168	0 0 1
169	0 1 0
170	1 0 0
171	0 1 0
172	0 0 1
173	0 0 1
174	0 0 1
175	1 0 0
176	0 0 1
177	1 0 0
178	0 1 0
179	0 0 1
180	0 0 1
181	0 0 1
182	0 1 0
183	0 1 0
184	1 0 0
185	0 1 0
186	0 0 1
187	0 0 1
188	1 0 0
189	0 1 0
190	1 0 0
191	0 1 0
192	0 1 0
193	1 0 0
194	1 0 0
195	0 0 1
196	0 1 0
197	1 0 0
198	0 1 0
199	0 0 1
200	0 1 0
201	0 0 1
202	0 0 1
203	0 0 1
204	0 1 0
205	1 0 0
206	1 0 0
207	1 0 0
208	1 0 0
209	0 1 0
210	0 0 1
211	0 0 1
212	1 0 0
213	0 1 0
214	0 1 0
215	0 1 0
216	0 1 0
217	0 1 0
218	0 0 1
219	0 0 1
220	0 1 0
221	1 0 0
222	1 0 0
223	1 0 0
224	0 1 0
225	0 1 0
226	1 0 0
227	1 0 0
228	0 0 1
229	0 1 0
230	1 0 0
231	0 1 0
232	0 1 0
233	0 1 0
234	0 1 0
235	1 0 0
236	1 0 0
237	0 1 0
238	1 0 0
239	0 0 1
240	0 1 0
241	1 0 0
242	0 1 0
243	0 1 0
244	0 1 0
245	1 0 0
246	1 0 0
247	0 0 1
248	1 0 0
249	1 0 0
250	0 1 0
251	0 1 0
252	0 1 0
253	0 0 1
254	0 1 0
255	1 0 0
256	0 0 1
257	0 0 1
258	0 0 1
259	0 1 0
260	0 1 0
261	0 1 0
262	1 0 0
263	0 1 0
264	0 0 1
265	0 1 0
266	0 0 1
267	1 0 0
268	0 0 1
269	0 1 0
270	1 0 0
271	0 0 1
272	0 1 0
273	0 0 1
274	0 1 0
275	1 0 0
276	0 1 0
277	0 0 1
278	0 1 0
279	0 0 1
280	0 0 1
281	1 0 0
282	1 0 0
283	1 0 0
284	0 0 1
285	1 0 0
286	0 1 0
287	0 1 0
288	0 1 0
289	1 0 0
290	1 0 0
291	0 0 1
292	0 0 1
293	0 1 0
294	0 1 0
295	0 1 0
296	1 0 0
297	0 1 0
298	0 0 1
299	0 0 1
300	0 1 0
301	0 0 1
302	0 1 0
303	0 1 0
304	0 0 1
305	0 0 1
306	1 0 0
307	0 1 0
308	0 0 1
309	0 1 0
310	0 1 0
311	0 1 0
312	0 1 0
313	0 0 1
314	1 0 0
315	0 1 0
316	0 1 0
317	0 0 1
318	0 1 0
319	1 0 0
320	0 0 1
321	1 0 0
322	1 0 0
323	0 1 0
324	0 1 0
325	0 1 0
326	0 1 0
327	0 1 0
328	1 0 0
329	1 0 0
330	0 1 0
331	0 1 0
332	0 0 1
333	1 0 0
334	0 1 0
335	0 0 1
336	1 0 0
337	0 0 1
338	0 1 0
339	0 1 0
340	1 0 0
341	0 1 0
342	0 1 0
343	1 0 0
344	0 0 1
345	0 0 1
346	0 0 1
347	1 0 0
348	1 0 0
349	0 0 1
350	0 1 0
351	1 0 0
352	0 0 1
353	0 1 0
354	0 0 1
355	0 0 1
356	0 0 1
357	0 1 0
358	0 0 1
359	1 0 0
360	0 0 1
361	0 1 0
362	0 0 1
363	1 0 0
364	0 0 1
365	1 0 0
366	0 0 1
367	1 0 0
368	1 0 0
369	0 0 1
370	0 1 0
371	0 0 1
372	0 0 1
373	0 1 0
374	1 0 0
375	0 1 0
376	0 0 1
377	1 0 0
378	0 1 0
379	0 0 1
380	1 0 0
381	1 0 0
382	0 1 0
383	0 0 1
384	0 1 0
385	0 1 0
386	0 1 0
387	0 0 1
388	0 1 0
389	1 0 0
390	0 1 0
391	0 0 1
392	1 0 0
393	1 0 0
394	0 0 1
395	1 0 0
396	0 1 0
397	0 1 0
398	0 1 0
399	0 0 1
400	0 1 0
401	0 1 0
402	0 1 0
403	0 0 1
404	0 0 1
405	0 1 0
406	0 0 1
407	0 1 0
408	0 1 0
409	0 1 0
410	0 1 0
411	0 1 0
412	0 0 1
413	0 0 1
414	0 0 1
415	0 0 1
416	0 0 1
417	0 0 1
418	0 0 1
419	1 0 0
420	0 0 1
421	0 0 1
422	0 0 1
423	1 0 0
424	0 0 1
425	1 0 0
426	0 0 1
427	1 0 0
428	0 1 0
429	0 0 1
430	0 0 1
431	1 0 0
432	1 0 0
433	0 0 1
434	1 0 0
435	1 0 0
436	0 0 1
437	0 0 1
438	0 0 1
439	0 0 1
440	1 0 0
441	0 1 0
442	0 1 0
443	1 0 0
444	1 0 0
445	0 1 0
446	0 0 1
447	1 0 0
448	0 1 0
449	1 0 0
450	0 1 0
451	0 1 0
452	1 0 0
453	0 1 0
454	0 0 1
455	0 0 1
456	0 0 1
457	1 0 0
458	0 0 1
459	0 1 0
460	1 0 0
461	0 0 1
462	0 0 1
463	1 0 0
464	1 0 0
465	1 0 0
466	1 0 0
467	1 0 0
468	0 1 0
469	1 0 0
470	0 0 1
471	0 0 1
472	1 0 0
473	0 1 0
474	0 0 1
475	1 0 0
476	0 1 0
477	0 0 1
478	0 0 1
479	0 1 0
480	0 0 1
481	1 0 0
482	0 0 1
483	0 1 0
484	1 0 0
485	0 1 0
486	0 0 1
487	0 1 0
488	0 1 0
489	0 0 1
490	0 1 0
491	0 1 0
492	0 1 0
493	0 0 1
494	0 0 1
495	0 0 1
496	0 0 1
497	1 0 0
498	1 0 0
499	1 0 0
500	1 0 0
501	0 0 1
502	0 1 0
