0	0
1	1
2	0
3	1
4	0
5	1
6	0
7	0
8	1
9	1
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	1
18	0
19	0
20	0
21	0
22	1
23	1
24	1
25	1
26	1
27	0
28	0
29	1
30	1
31	1
32	0
33	0
34	1
35	0
36	0
37	0
38	0
39	1
40	0
41	1
42	0
43	1
44	0
45	0
46	1
47	1
48	0
49	1
50	1
51	1
52	0
53	0
54	1
55	1
56	0
57	1
58	1
59	1
60	0
61	1
62	1
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	1
72	1
73	1
74	0
75	0
76	1
77	1
78	0
79	1
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	1
88	0
89	1
90	0
91	0
92	0
93	1
94	1
95	0
96	1
97	0
98	0
99	0
100	1
101	0
102	1
103	0
104	1
105	0
106	0
107	1
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	1
116	0
117	1
118	0
119	1
120	0
121	0
122	0
123	1
124	0
125	0
126	1
127	0
128	1
129	1
130	0
131	1
132	1
133	0
134	0
135	0
136	0
137	1
138	1
139	1
140	0
141	1
142	1
143	0
144	0
145	0
146	1
147	0
148	1
149	1
150	1
151	0
152	0
153	1
154	0
155	1
156	0
157	0
158	0
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	0
167	1
168	1
169	0
170	1
171	0
172	1
173	1
174	0
175	1
176	1
177	1
178	1
179	1
180	0
181	1
182	0
183	1
184	0
185	0
186	0
187	1
188	0
189	1
190	1
191	0
192	1
193	1
194	1
195	1
196	1
197	0
198	0
199	0
200	0
201	1
202	0
203	1
204	0
205	0
206	0
207	0
208	1
209	1
210	0
211	1
212	0
213	1
214	0
215	0
216	0
217	1
218	0
219	1
220	0
221	1
222	0
223	1
224	0
225	1
226	0
227	1
228	0
229	0
230	1
231	0
232	1
233	0
234	1
235	1
236	0
237	1
238	0
239	0
240	1
241	1
242	0
243	0
244	1
245	1
246	1
247	0
248	1
249	1
250	0
251	0
252	1
253	1
254	1
255	0
256	0
257	1
258	1
259	0
260	0
261	1
262	1
263	0
264	0
265	1
266	1
267	1
268	1
269	1
270	0
271	0
272	1
273	1
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	1
283	1
284	0
285	0
286	1
287	1
288	1
289	0
290	0
291	0
292	1
293	0
294	0
295	0
296	0
297	1
298	0
299	1
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	1
311	0
312	1
313	0
314	0
315	0
316	1
317	0
318	0
319	0
320	1
321	0
322	1
323	0
324	0
325	0
326	0
327	0
328	1
329	1
330	0
331	1
332	1
333	0
334	0
335	0
336	0
337	0
338	1
339	1
340	1
341	0
342	0
343	0
344	1
345	0
346	1
347	1
348	1
349	0
350	1
351	1
352	0
353	1
354	1
355	0
356	1
357	1
358	0
359	0
360	0
361	1
362	0
363	1
364	1
365	1
366	1
367	1
368	1
369	0
370	0
371	0
372	0
373	1
374	1
375	1
376	0
377	1
378	0
379	1
380	1
381	0
382	0
383	0
384	0
385	0
386	0
387	1
388	0
389	0
390	0
391	0
392	0
393	0
394	1
395	1
396	0
397	1
398	1
399	1
400	0
401	0
402	0
403	1
404	0
405	0
406	0
407	0
408	0
409	0
410	1
411	0
412	1
413	0
414	0
415	1
416	1
417	1
418	1
419	0
420	0
421	1
422	1
423	0
424	0
425	1
426	0
427	0
428	1
429	0
430	0
431	1
432	1
433	1
434	0
435	0
436	0
437	0
438	0
439	1
440	1
441	0
442	0
443	1
444	1
445	0
446	0
447	0
448	0
449	0
450	1
451	0
452	1
453	1
454	1
455	1
456	0
457	1
458	0
459	1
460	0
461	1
462	0
463	0
464	0
465	0
466	0
467	1
468	0
469	0
470	0
471	1
472	1
473	1
474	1
475	0
476	0
477	0
478	1
479	0
480	0
481	1
482	0
483	0
484	1
485	1
486	0
487	1
488	0
489	1
490	1
491	0
492	1
493	1
494	0
495	0
496	0
497	1
498	0
499	0
500	1
501	0
502	1
503	1
504	0
505	0
506	0
507	0
508	0
509	1
510	1
511	1
512	1
513	1
514	0
515	0
516	1
517	0
518	1
519	0
520	1
521	1
522	1
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	1
533	1
534	0
535	1
536	1
537	1
538	1
539	0
540	0
541	1
542	0
543	0
544	1
545	1
546	0
547	0
548	1
549	0
550	0
551	1
552	1
553	1
554	0
555	0
556	1
557	1
558	0
559	0
560	0
561	1
562	1
563	0
564	1
565	0
566	0
567	1
568	0
569	0
570	0
571	0
572	1
573	0
574	1
575	1
576	0
577	0
578	0
579	0
580	0
581	1
582	1
583	1
584	1
585	0
586	0
587	0
588	0
589	1
590	1
591	0
592	1
593	0
594	1
595	0
596	1
597	0
598	0
599	1
600	0
601	1
602	0
603	0
604	0
605	0
606	1
607	0
608	0
609	1
610	1
611	1
612	0
613	1
614	1
615	1
616	1
617	0
618	1
619	0
620	1
621	1
622	1
623	0
624	1
625	0
626	0
627	1
628	1
629	0
630	1
631	0
632	0
633	1
634	0
635	0
636	0
637	1
638	0
639	1
640	0
641	0
642	1
643	0
644	1
645	0
646	0
647	0
648	0
649	0
650	1
651	1
652	1
653	0
654	1
655	1
656	0
657	0
658	0
659	1
660	0
661	0
662	0
663	1
664	1
665	0
666	0
667	1
668	0
669	0
670	1
671	1
672	0
673	1
674	1
675	1
676	0
677	0
678	0
679	0
680	0
681	1
682	1
683	1
684	0
685	1
686	0
687	0
688	1
689	0
690	1
691	0
692	1
693	0
694	0
695	0
696	1
697	1
698	0
699	1
700	1
701	0
702	1
703	1
704	1
705	1
706	0
707	1
708	1
709	1
710	0
711	1
712	0
713	1
714	1
715	1
716	0
717	0
718	0
719	0
720	1
721	1
722	1
723	1
724	0
725	1
726	0
727	0
728	0
729	1
730	0
731	0
732	1
733	0
734	1
735	0
736	1
737	0
738	0
739	0
740	0
741	0
742	1
743	0
744	1
745	1
746	0
747	1
748	1
749	1
750	1
751	1
752	0
753	1
754	1
755	0
756	1
757	0
758	0
759	0
760	1
761	0
762	0
763	0
764	1
765	0
766	0
767	1
768	0
769	0
770	1
771	1
772	1
773	1
774	0
775	1
776	1
777	0
778	0
779	0
780	0
781	1
782	0
783	0
784	0
785	1
786	0
787	0
788	1
789	0
790	0
791	0
792	1
793	0
794	0
795	0
796	1
797	0
798	0
799	0
800	0
801	0
802	1
803	0
804	0
805	1
806	0
807	1
808	0
809	0
810	0
811	0
812	0
813	0
814	1
815	1
816	0
817	1
818	0
819	1
820	1
821	1
822	1
823	1
824	0
825	0
826	0
827	0
828	0
829	1
830	0
831	1
832	1
833	1
834	0
835	1
836	1
837	0
838	1
839	1
840	0
841	0
842	0
843	1
844	0
845	0
846	0
847	0
848	0
849	1
850	0
851	0
852	0
853	1
854	0
855	0
856	1
857	0
858	1
859	0
860	0
861	1
862	0
863	1
864	0
865	1
866	1
867	0
868	1
869	1
870	0
871	0
872	0
873	1
874	1
875	1
876	1
877	0
878	0
879	0
880	1
881	0
882	0
883	1
884	1
885	0
886	1
887	0
888	1
889	1
890	0
891	1
892	1
893	1
894	0
895	0
896	1
897	1
898	1
899	0
900	1
901	0
902	1
903	0
904	0
905	1
906	0
907	0
908	1
909	0
910	0
911	0
912	0
913	1
914	1
915	1
916	1
917	1
918	0
919	0
920	1
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	1
930	1
931	1
932	0
933	1
934	0
935	0
936	0
937	1
938	1
939	0
940	1
941	0
942	0
943	0
944	1
945	1
946	1
947	0
948	1
949	0
950	0
951	1
952	0
953	0
954	1
955	0
956	1
957	1
958	1
959	1
960	1
961	0
962	0
963	0
964	1
965	0
966	0
967	1
968	1
969	0
970	0
971	1
972	0
973	0
974	1
975	1
976	0
977	0
978	0
979	1
980	1
981	0
982	1
983	0
984	0
985	0
986	1
987	1
988	0
989	0
990	0
991	1
992	1
993	0
994	0
995	1
996	0
997	1
998	1
999	1
1000	0
1001	1
1002	1
1003	1
1004	0
1005	0
1006	0
1007	1
1008	0
1009	1
1010	0
1011	0
1012	1
1013	0
1014	1
1015	0
1016	0
1017	1
1018	0
1019	0
1020	1
1021	1
1022	0
1023	0
1024	1
1025	0
1026	1
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	1
1036	1
1037	0
1038	0
1039	1
1040	0
1041	1
1042	1
1043	1
1044	1
1045	1
1046	0
1047	1
1048	1
1049	0
1050	0
1051	1
1052	0
1053	0
1054	1
1055	1
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
