0	1	1	1	
1	1	1	1	
2	0	1	1	
3	0	1	0	
4	0	1	1	
5	0	1	1	
6	0	1	1	
7	1	1	0	
8	1	1	1	
9	0	1	1	
10	1	1	1	
11	1	1	1	
12	1	1	1	
13	0	1	0	
14	0	1	0	
15	1	1	1	
16	1	1	1	
17	0	1	1	
18	0	1	0	
19	1	1	1	
20	1	1	1	
21	0	1	1	
22	1	1	1	
23	0	1	1	
24	0	1	1	
25	1	1	1	
26	1	1	1	
27	1	1	1	
28	0	1	0	
29	0	1	1	
30	1	1	0	
31	0	1	1	
32	0	1	1	
33	0	1	1	
34	0	1	1	
35	0	1	1	
36	0	1	1	
37	0	1	0	
38	0	1	1	
39	0	1	1	
40	0	1	0	
41	0	1	0	
42	1	1	1	
43	0	1	1	
44	1	1	0	
45	0	1	1	
46	0	1	1	
47	0	1	1	
48	0	1	1	
49	0	1	1	
50	1	1	1	
51	1	1	1	
52	0	1	0	
53	0	1	1	
54	0	1	1	
55	0	1	1	
56	0	1	1	
57	1	1	1	
58	1	1	1	
59	1	1	0	
60	0	1	0	
61	0	1	1	
62	1	1	1	
63	1	1	1	
64	0	1	0	
65	1	1	1	
66	0	1	1	
67	0	1	0	
68	0	1	1	
69	1	1	1	
70	0	1	0	
71	0	1	1	
72	0	1	1	
73	0	1	1	
74	1	1	1	
75	0	1	1	
76	1	1	1	
77	0	1	1	
78	1	1	1	
79	0	1	1	
80	1	1	1	
81	0	0	1	
82	1	1	1	
83	0	1	1	
84	0	1	1	
85	0	0	1	
86	0	1	1	
87	0	1	1	
88	0	1	1	
89	0	1	1	
90	0	1	1	
91	0	1	1	
92	0	1	1	
93	0	0	1	
94	0	1	1	
95	0	1	1	
96	0	1	1	
97	0	1	1	
98	1	1	1	
99	0	1	1	
100	0	1	1	
101	0	0	1	
102	0	1	1	
103	0	1	1	
104	0	1	1	
105	1	1	1	
106	0	1	1	
107	0	1	1	
108	1	1	0	
109	0	0	1	
110	1	1	1	
111	0	1	1	
112	0	1	1	
113	1	1	1	
114	1	1	0	
115	1	1	1	
116	0	1	1	
117	0	1	0	
118	0	1	1	
119	0	1	0	
120	0	1	1	
121	1	1	1	
122	1	1	1	
123	1	1	1	
124	1	1	1	
125	0	1	1	
126	0	1	1	
127	0	1	0	
128	0	1	1	
129	0	0	1	
130	0	1	1	
131	0	1	1	
132	1	0	0	
133	0	1	1	
134	1	0	1	
135	0	1	0	
136	0	1	1	
137	0	1	1	
138	0	1	1	
139	0	0	1	
140	1	1	1	
141	0	1	1	
142	1	1	1	
143	0	1	0	
144	0	1	0	
145	0	1	1	
146	0	1	1	
147	0	1	1	
148	0	1	1	
149	0	0	1	
150	0	1	1	
151	1	1	1	
152	0	1	1	
153	1	1	1	
154	0	1	0	
155	0	1	1	
156	1	1	1	
157	1	1	1	
158	1	0	1	
159	0	1	1	
160	1	1	1	
161	1	1	1	
162	1	1	1	
163	0	1	0	
164	0	1	1	
165	1	1	1	
166	0	1	1	
167	0	1	0	
168	0	1	1	
169	0	0	1	
170	0	1	1	
171	0	1	1	
172	1	0	1	
173	0	1	1	
174	0	1	1	
175	0	1	1	
176	0	1	1	
177	0	1	1	
178	0	1	0	
179	0	1	1	
180	0	1	1	
181	0	1	1	
182	0	1	1	
183	1	1	1	
184	0	1	1	
185	0	1	1	
186	1	1	0	
187	1	1	1	
188	1	1	1	
189	0	1	1	
190	0	0	1	
191	0	1	1	
192	1	1	1	
193	1	1	0	
194	0	1	0	
195	1	1	1	
196	0	0	1	
197	1	1	1	
198	0	1	1	
199	0	1	1	
200	0	1	1	
201	0	1	0	
202	0	1	1	
203	1	1	1	
204	0	1	0	
205	0	1	1	
206	0	1	0	
207	0	1	1	
208	0	1	1	
209	1	1	1	
210	0	0	1	
211	0	1	1	
212	0	1	1	
213	0	1	1	
214	0	1	0	
215	0	1	1	
216	0	1	1	
217	1	1	1	
218	1	1	1	
219	1	1	0	
220	0	1	1	
221	0	1	1	
222	1	1	1	
223	0	1	1	
224	0	1	1	
225	0	0	1	
226	0	1	1	
227	0	1	0	
228	0	1	1	
229	0	1	1	
230	1	1	1	
231	0	1	1	
232	0	1	0	
233	0	1	1	
234	0	1	1	
235	1	1	1	
236	1	1	1	
237	0	1	1	
238	0	1	1	
239	1	1	1	
240	1	1	1	
241	0	1	1	
242	0	1	1	
243	1	1	1	
244	0	1	1	
245	0	0	0	
246	0	1	1	
247	0	1	1	
248	0	1	1	
249	0	1	0	
250	0	0	1	
251	0	1	1	
252	0	0	0	
253	0	1	1	
254	0	1	1	
255	1	1	1	
256	0	0	1	
257	1	1	1	
258	0	1	1	
259	1	0	1	
260	1	1	1	
261	0	1	1	
262	0	1	1	
263	0	1	1	
264	0	1	1	
265	1	1	0	
266	0	1	1	
267	0	1	1	
268	0	1	1	
269	0	1	1	
270	0	1	0	
271	0	1	1	
272	1	1	1	
273	0	1	1	
274	0	1	1	
275	0	1	0	
276	0	1	1	
277	0	1	1	
278	1	1	1	
279	0	1	1	
280	1	0	1	
281	0	0	0	
282	0	1	1	
283	0	1	1	
284	0	1	1	
285	0	1	1	
286	0	1	0	
287	1	1	1	
288	0	1	1	
289	0	1	1	
290	0	1	1	
291	0	1	1	
292	1	1	1	
293	1	0	1	
294	0	1	1	
295	0	1	1	
296	0	1	1	
297	1	1	0	
298	0	1	1	
299	0	1	1	
300	0	1	1	
301	1	1	1	
302	0	0	0	
303	1	1	1	
304	0	1	1	
305	0	0	0	
306	1	1	1	
307	0	0	1	
308	1	1	0	
309	1	1	0	
310	0	1	1	
311	0	1	1	
312	0	1	1	
313	1	1	1	
314	0	1	0	
315	0	0	0	
316	0	1	1	
317	0	1	0	
318	1	0	1	
319	0	1	1	
320	1	1	1	
321	0	1	1	
322	1	0	1	
323	1	1	1	
324	1	1	1	
325	0	1	1	
326	0	1	1	
327	0	0	1	
328	0	1	0	
329	0	1	1	
330	0	1	1	
331	0	1	1	
332	1	1	1	
333	0	1	1	
334	0	1	1	
335	0	1	1	
336	0	1	1	
337	0	1	1	
338	1	1	1	
339	1	1	1	
340	1	1	1	
341	0	1	1	
342	1	1	1	
343	1	0	1	
344	0	1	1	
345	0	1	1	
346	1	1	1	
347	0	1	1	
348	0	1	1	
349	0	1	0	
350	0	1	1	
351	0	1	0	
352	0	1	1	
353	1	1	1	
354	0	0	1	
355	1	1	1	
356	0	1	1	
357	0	1	1	
358	0	1	1	
359	0	1	1	
360	0	1	1	
361	0	1	1	
362	1	1	1	
363	0	1	0	
364	1	1	1	
365	1	1	0	
366	1	1	1	
367	1	1	0	
368	0	1	1	
369	0	1	1	
370	1	1	0	
371	1	1	1	
372	0	1	1	
373	0	1	1	
374	0	1	0	
375	1	1	1	
376	0	1	1	
377	0	1	1	
378	1	1	1	
379	1	1	1	
380	1	1	1	
381	0	1	1	
382	0	1	1	
383	0	1	1	
384	1	1	1	
385	1	1	1	
386	1	1	1	
387	0	1	1	
388	0	1	1	
389	0	0	1	
390	0	1	1	
391	0	1	1	
392	0	1	0	
393	0	1	1	
394	0	1	1	
395	0	1	1	
396	0	1	1	
397	0	1	1	
398	1	1	0	
399	0	1	1	
400	0	1	1	
401	1	1	1	
402	0	0	1	
403	1	1	1	
404	0	1	1	
405	0	1	1	
406	0	1	1	
407	0	1	1	
408	1	1	0	
409	1	1	1	
410	1	1	1	
411	0	1	1	
412	1	1	1	
413	0	1	1	
414	0	1	1	
415	0	1	1	
416	0	0	1	
417	0	1	1	
418	1	1	1	
419	0	1	0	
420	0	1	0	
421	1	1	1	
422	0	1	1	
423	0	1	1	
424	0	1	0	
425	0	1	1	
426	1	0	1	
427	1	1	0	
428	0	1	0	
429	1	1	0	
430	0	1	1	
431	1	1	0	
432	0	1	1	
433	0	1	0	
434	1	1	0	
435	0	0	1	
436	0	1	0	
437	0	1	1	
438	0	1	1	
439	1	1	1	
440	1	1	1	
441	0	1	0	
442	0	1	1	
443	1	1	1	
444	0	1	1	
445	1	1	1	
446	0	1	0	
447	1	1	1	
448	0	1	1	
449	0	1	1	
450	1	1	1	
451	1	1	1	
452	0	0	1	
453	0	1	1	
454	0	1	1	
455	0	1	1	
456	0	1	1	
457	1	1	1	
458	0	1	0	
459	0	1	1	
460	0	1	1	
461	1	1	0	
462	0	1	1	
463	1	1	0	
464	0	1	0	
465	0	1	1	
466	0	1	1	
467	0	1	1	
468	0	1	0	
469	0	1	1	
470	0	1	1	
471	1	1	1	
472	1	1	1	
473	0	1	1	
474	1	1	1	
475	0	1	0	
476	1	1	1	
477	1	0	1	
478	0	1	1	
479	0	1	1	
480	0	1	1	
481	0	1	1	
482	0	1	1	
483	1	1	1	
484	0	1	0	
485	0	1	1	
486	0	1	1	
487	0	0	1	
488	0	1	1	
489	1	1	1	
490	0	1	0	
491	0	1	1	
492	0	1	1	
493	1	1	0	
494	0	1	1	
495	0	1	1	
496	0	1	0	
497	0	0	1	
498	0	1	0	
499	0	1	1	
500	0	1	0	
501	1	1	1	
502	1	0	1	
503	0	1	1	
504	1	1	1	
505	0	1	0	
506	0	1	1	
507	0	1	1	
508	0	0	1	
509	0	1	1	
510	0	1	1	
511	0	1	1	
512	0	1	1	
513	0	1	1	
514	1	0	1	
515	0	1	1	
516	0	0	0	
517	0	1	1	
518	1	1	0	
519	0	1	1	
520	1	1	0	
521	0	1	1	
522	0	1	0	
523	0	1	1	
524	0	0	0	
525	1	1	1	
526	0	1	1	
527	0	1	1	
528	0	1	1	
529	0	1	1	
530	0	1	1	
531	0	0	1	
532	0	1	1	
533	0	1	1	
534	0	1	1	
535	0	0	1	
536	0	1	1	
537	0	1	1	
538	0	0	1	
539	1	1	1	
540	0	1	1	
541	0	1	1	
542	0	1	1	
543	0	1	1	
544	0	1	0	
545	0	1	1	
546	0	1	1	
547	0	1	1	
548	0	1	1	
549	0	1	1	
550	0	1	1	
551	0	1	1	
552	1	1	1	
553	0	1	0	
554	1	1	0	
555	1	1	1	
556	0	1	1	
557	0	1	1	
558	1	1	1	
559	0	0	1	
560	0	1	1	
561	0	1	1	
562	0	1	1	
563	1	1	1	
564	0	1	0	
565	1	1	1	
566	0	1	1	
567	0	1	1	
568	0	1	1	
569	0	1	1	
570	0	0	1	
571	0	0	1	
572	0	1	1	
573	0	1	0	
574	1	1	1	
575	0	1	1	
576	1	1	1	
577	1	1	1	
578	1	1	1	
579	1	1	1	
580	0	1	1	
581	0	1	1	
582	0	1	1	
583	0	1	1	
584	0	1	0	
585	0	1	1	
586	0	1	1	
587	0	1	1	
588	1	0	1	
589	1	1	1	
590	0	1	1	
591	0	1	1	
592	0	1	0	
593	1	1	1	
594	0	1	1	
595	0	1	1	
596	1	1	1	
597	1	1	1	
598	1	1	1	
599	0	1	0	
600	0	1	1	
601	0	1	1	
602	0	1	1	
603	0	1	0	
604	0	1	0	
605	1	1	1	
606	1	1	0	
607	0	1	0	
608	0	1	1	
609	1	0	1	
610	0	1	1	
611	0	1	1	
612	0	1	1	
613	1	1	1	
614	1	1	0	
615	0	1	1	
616	0	1	1	
617	0	1	1	
618	0	1	1	
619	0	1	1	
620	0	0	1	
621	0	1	1	
622	0	1	1	
623	0	1	1	
624	0	1	1	
625	0	1	1	
626	0	1	1	
627	0	1	1	
628	0	1	1	
629	1	1	1	
630	0	0	1	
631	0	1	0	
632	0	0	1	
633	0	1	1	
634	1	1	1	
635	0	1	1	
636	0	1	1	
637	0	1	1	
638	1	1	1	
639	1	0	0	
640	0	1	1	
641	0	1	1	
642	0	1	0	
643	1	1	1	
644	0	1	0	
645	0	1	1	
646	0	1	1	
647	0	1	1	
648	0	1	1	
649	0	1	1	
650	1	1	1	
651	0	1	1	
652	0	1	1	
653	0	1	1	
654	0	1	1	
655	0	1	1	
656	0	1	1	
657	0	1	1	
658	1	1	1	
659	0	1	1	
660	0	1	1	
661	0	1	1	
662	0	1	1	
663	0	1	0	
664	0	1	1	
665	0	1	1	
666	0	1	1	
667	0	1	1	
668	0	1	1	
669	0	1	1	
670	1	1	1	
671	0	1	1	
672	0	1	1	
673	1	1	1	
674	0	1	1	
675	0	1	1	
676	0	1	1	
677	0	1	1	
678	0	0	0	
679	0	1	0	
680	1	1	1	
681	0	1	1	
682	0	1	0	
683	0	1	1	
684	1	1	1	
685	0	0	0	
686	0	1	1	
687	1	0	1	
688	0	1	0	
689	1	1	1	
690	1	1	1	
691	0	0	0	
692	0	1	1	
693	0	1	1	
694	0	0	1	
695	0	1	0	
696	1	1	1	
697	0	1	0	
698	1	1	1	
699	0	1	1	
700	1	1	1	
701	0	1	1	
702	0	1	0	
703	0	1	1	
704	0	1	1	
705	0	0	0	
706	0	1	1	
707	0	1	0	
708	1	0	1	
709	0	1	1	
710	0	1	1	
711	0	1	1	
712	0	1	1	
713	0	1	1	
714	1	1	1	
715	0	1	1	
716	0	1	1	
717	0	0	1	
718	0	1	1	
719	1	1	1	
720	1	1	1	
721	1	1	1	
722	0	1	0	
723	0	1	1	
724	1	1	1	
725	0	1	1	
726	1	1	1	
727	0	1	1	
728	1	1	1	
729	0	1	1	
730	1	1	1	
731	0	1	1	
732	0	1	1	
733	1	1	1	
734	0	1	0	
735	0	1	1	
736	0	1	1	
737	0	1	1	
738	0	1	1	
739	0	1	1	
740	0	1	1	
741	0	1	1	
742	0	1	0	
743	0	1	1	
744	0	1	1	
745	0	0	1	
746	0	1	1	
747	0	1	1	
748	1	0	1	
749	1	1	1	
750	0	1	1	
751	0	0	0	
752	1	1	1	
753	1	1	1	
754	0	1	1	
755	0	0	1	
756	1	1	1	
757	1	1	1	
758	0	1	1	
759	0	1	1	
760	1	1	1	
761	0	1	1	
762	0	1	1	
763	0	1	0	
764	1	1	0	
765	0	1	1	
766	0	0	1	
767	0	0	1	
768	0	1	1	
769	1	1	0	
770	0	1	1	
771	0	1	1	
772	0	0	1	
773	0	1	1	
774	1	1	1	
775	0	1	1	
776	0	1	1	
777	0	1	1	
778	1	1	1	
779	0	1	1	
780	0	1	1	
781	0	0	1	
782	0	1	1	
783	0	1	1	
784	1	1	1	
785	0	0	1	
786	1	1	0	
787	1	1	1	
788	0	1	1	
789	0	1	1	
790	1	1	1	
791	1	1	1	
792	0	1	1	
793	0	1	0	
794	0	1	1	
795	0	1	1	
796	0	1	1	
797	0	1	1	
798	0	1	1	
799	1	1	1	
800	0	1	1	
801	1	1	1	
802	1	1	1	
803	0	1	1	
804	0	1	1	
805	1	0	1	
806	0	1	1	
807	1	1	1	
808	0	1	1	
809	0	0	1	
810	1	1	0	
811	1	1	0	
812	0	1	0	
813	1	1	1	
814	0	1	1	
815	0	1	1	
