0	0 0 1
1	0 1 0
2	1 0 0
3	0 0 1
4	1 0 0
5	0 0 1
6	0 0 1
7	1 0 0
8	0 0 1
9	1 0 0
10	1 0 0
11	0 0 1
12	0 1 0
13	0 0 1
14	0 0 1
15	0 1 0
16	0 0 1
17	0 1 0
18	0 0 1
19	0 0 1
20	0 0 1
21	0 1 0
22	0 1 0
23	1 0 0
24	0 0 1
25	0 0 1
26	1 0 0
27	1 0 0
28	0 1 0
29	1 0 0
30	1 0 0
31	0 1 0
32	1 0 0
33	0 1 0
34	1 0 0
35	0 1 0
36	0 1 0
37	1 0 0
38	0 1 0
39	0 0 1
40	0 1 0
41	0 1 0
42	0 0 1
43	0 1 0
44	0 1 0
45	0 1 0
46	1 0 0
47	1 0 0
48	0 0 1
49	0 0 1
50	0 1 0
51	0 0 1
52	0 0 1
53	0 0 1
54	1 0 0
55	1 0 0
56	1 0 0
57	0 1 0
58	1 0 0
59	0 1 0
60	0 0 1
61	0 1 0
62	1 0 0
63	1 0 0
64	0 0 1
65	1 0 0
66	0 1 0
67	0 1 0
68	0 0 1
69	0 1 0
70	0 1 0
71	1 0 0
72	0 0 1
73	0 1 0
74	0 0 1
75	0 0 1
76	1 0 0
77	0 1 0
78	0 0 1
79	0 1 0
80	0 0 1
81	0 1 0
82	0 0 1
83	0 0 1
84	0 1 0
85	0 1 0
86	0 1 0
87	1 0 0
88	0 1 0
89	0 1 0
90	0 0 1
91	0 0 1
92	0 0 1
93	0 1 0
94	0 0 1
95	0 0 1
96	0 1 0
97	0 1 0
98	1 0 0
99	1 0 0
100	0 0 1
101	0 0 1
102	0 1 0
103	1 0 0
104	0 0 1
105	1 0 0
106	1 0 0
107	0 0 1
108	0 0 1
109	0 0 1
110	1 0 0
111	0 1 0
112	0 1 0
113	1 0 0
114	0 1 0
115	0 0 1
116	0 0 1
117	0 1 0
118	0 1 0
119	0 0 1
120	0 0 1
121	0 1 0
122	0 0 1
123	1 0 0
124	0 1 0
125	0 1 0
126	1 0 0
127	1 0 0
128	1 0 0
129	0 0 1
130	1 0 0
131	0 0 1
132	0 1 0
133	0 0 1
134	1 0 0
135	0 0 1
136	0 0 1
137	1 0 0
138	0 1 0
139	0 0 1
140	0 1 0
141	0 1 0
142	1 0 0
143	1 0 0
144	0 0 1
145	0 1 0
146	1 0 0
147	0 0 1
148	0 0 1
149	1 0 0
150	0 0 1
151	0 0 1
152	0 1 0
153	1 0 0
154	0 1 0
155	0 1 0
156	0 1 0
157	1 0 0
158	1 0 0
159	0 0 1
160	0 0 1
161	0 0 1
162	0 1 0
