0	0
1	1
2	0
3	1
4	1
5	0
6	0
7	0
8	0
9	1
10	0
11	1
12	0
13	1
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	1
22	0
23	1
24	1
25	0
26	1
27	0
28	0
29	0
30	0
31	1
32	0
33	0
34	0
35	1
36	0
37	0
38	0
39	0
40	0
41	1
42	0
43	1
44	0
45	0
46	0
47	0
48	1
49	1
50	1
51	1
52	1
53	0
54	1
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	1
70	1
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	1
96	1
97	0
98	0
99	0
100	0
101	1
102	1
103	0
104	0
105	0
106	0
107	1
108	0
109	0
110	1
111	0
112	0
113	0
114	0
115	1
116	0
117	1
118	0
119	0
120	0
121	1
122	1
123	0
124	1
125	0
126	0
127	0
128	1
129	1
130	0
131	1
132	0
133	1
134	0
135	1
136	1
137	0
138	0
139	0
140	0
141	1
142	1
143	0
144	0
145	0
146	1
147	0
148	0
149	0
150	0
151	0
152	1
153	0
154	0
155	0
156	1
157	1
158	0
159	1
160	0
161	0
162	0
163	1
164	0
165	0
166	1
167	0
168	0
169	0
170	0
171	0
172	1
173	0
174	1
175	0
176	1
177	0
178	1
179	0
180	0
181	0
182	1
183	0
184	0
185	0
186	0
187	0
188	0
189	1
190	0
191	0
192	0
193	1
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	1
205	0
206	1
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	1
223	1
224	0
225	0
226	0
227	0
228	0
229	0
230	1
231	1
232	0
233	1
234	0
235	1
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	1
247	0
248	1
249	0
250	0
251	0
252	0
253	0
254	0
255	1
256	1
257	1
258	1
259	0
260	0
261	1
262	0
263	0
264	0
265	1
266	1
267	0
268	1
269	1
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	1
278	0
279	0
280	1
281	0
282	1
283	0
284	0
285	0
286	0
287	1
288	0
289	0
290	1
291	0
292	0
293	1
294	0
295	0
296	1
297	0
298	0
299	0
300	1
301	1
302	0
303	1
304	0
305	0
306	0
307	0
308	1
309	1
310	0
311	0
312	0
313	0
314	0
315	1
316	0
317	0
318	0
319	0
320	0
321	1
322	1
323	0
324	0
325	0
326	0
327	1
328	0
329	1
330	0
331	0
332	1
333	1
334	0
335	1
336	0
337	0
338	1
339	1
340	0
341	0
342	1
343	1
344	0
345	0
346	1
347	0
348	0
349	1
350	0
351	0
352	1
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	1
362	0
363	0
364	1
365	1
366	1
367	0
368	0
369	0
370	0
371	1
372	0
373	1
374	0
375	0
376	0
377	0
378	1
379	0
380	1
381	0
382	1
383	1
384	0
385	0
386	0
387	0
388	0
389	1
390	0
391	1
392	0
393	0
394	1
395	0
396	1
397	1
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	1
408	1
409	0
410	0
411	0
412	0
413	0
414	1
415	1
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	1
429	1
430	1
431	1
432	0
433	1
434	0
435	1
436	1
437	0
438	0
439	0
440	0
441	1
442	0
443	0
444	0
445	1
446	0
447	1
448	0
449	1
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	1
467	1
468	0
469	0
470	0
471	0
472	0
473	1
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	1
482	0
483	1
484	0
485	0
486	1
487	0
488	1
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	1
502	1
503	0
504	0
505	0
506	1
507	1
508	0
509	0
510	0
511	1
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	1
521	0
522	0
523	0
524	0
525	1
526	1
527	0
528	0
529	1
530	0
531	1
532	0
533	1
534	0
535	0
536	0
537	1
538	1
539	1
540	0
541	0
542	0
543	0
544	0
545	1
546	0
547	1
548	0
549	0
550	0
551	0
552	0
553	1
554	1
555	0
556	0
557	1
558	0
559	0
560	1
561	0
562	1
563	0
564	1
565	0
566	0
567	1
568	0
569	0
570	0
571	1
572	0
573	0
574	1
575	0
576	0
577	1
578	1
579	1
580	0
581	0
582	1
583	1
584	1
585	1
586	0
587	0
588	1
589	1
590	0
591	1
592	0
593	0
594	1
595	0
596	1
597	0
598	1
599	0
600	0
601	0
602	1
603	1
604	0
605	0
606	1
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	1
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	1
633	0
634	0
635	0
636	1
637	1
638	1
639	0
640	0
641	1
642	0
643	0
644	0
645	1
646	0
647	1
648	0
649	1
650	0
651	0
652	1
653	0
654	0
655	1
656	1
657	1
658	0
659	1
660	0
661	1
662	1
663	0
664	0
665	0
666	1
667	0
668	0
669	0
670	0
671	1
672	1
673	0
674	1
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	1
686	0
687	1
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	1
697	1
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	1
708	0
709	0
710	1
711	0
712	0
713	0
714	0
715	0
716	1
717	0
718	0
719	0
720	1
721	1
722	0
723	1
724	0
725	1
726	0
727	0
728	0
729	0
730	0
731	1
732	0
733	1
734	0
735	0
736	0
737	0
738	1
739	0
740	1
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	1
749	0
750	0
751	1
752	0
753	0
754	1
755	0
756	1
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	1
766	1
767	1
768	1
769	0
770	0
771	1
772	0
773	1
774	0
775	0
776	0
777	1
778	0
779	0
780	0
781	0
782	1
783	0
784	0
785	0
786	0
787	1
788	0
789	0
790	0
791	0
792	0
793	1
794	0
795	0
796	0
797	0
798	0
799	1
800	0
801	0
802	1
803	1
804	0
805	1
806	0
807	0
808	0
809	1
810	1
811	1
812	1
813	1
814	0
815	0
816	0
817	0
818	0
819	1
820	0
821	0
822	0
823	0
824	0
825	0
826	1
827	0
828	0
829	1
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	1
840	0
841	1
842	1
843	0
844	1
845	1
846	1
847	1
848	1
849	0
850	1
851	1
852	0
853	0
854	1
855	0
856	0
857	0
858	1
859	1
860	0
861	1
862	1
863	0
864	0
865	1
866	1
867	0
868	1
869	0
870	0
871	0
872	0
873	1
874	0
875	0
876	0
877	1
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	1
886	1
887	0
888	0
889	1
890	0
891	0
892	0
893	1
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	1
909	0
910	1
911	0
912	1
913	0
914	0
915	1
916	0
917	0
918	0
919	0
920	1
921	0
922	1
923	0
924	0
925	0
926	0
927	0
928	1
929	0
930	0
931	1
932	0
933	1
934	0
935	0
936	1
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	1
946	0
947	0
948	0
949	0
950	0
951	0
952	1
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	1
963	0
964	0
965	0
966	0
967	1
968	0
969	1
970	0
971	0
972	1
973	0
974	1
975	0
976	0
977	0
978	0
979	0
980	1
981	0
982	1
983	0
984	0
985	1
986	0
987	1
988	0
989	0
990	1
991	1
992	0
993	0
994	1
995	0
996	0
997	0
998	1
999	1
1000	0
1001	0
1002	0
1003	0
1004	1
1005	1
1006	0
1007	0
1008	0
1009	0
1010	0
1011	0
1012	1
1013	0
1014	0
1015	1
1016	0
1017	1
1018	0
1019	1
1020	1
1021	1
1022	1
1023	0
1024	0
1025	1
1026	0
1027	1
1028	1
1029	0
1030	1
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	1
1041	0
1042	0
1043	0
1044	0
1045	0
1046	1
1047	0
1048	0
1049	0
1050	1
1051	0
1052	0
1053	0
1054	1
1055	0
1056	0
1057	1
1058	1
1059	1
1060	0
1061	0
