0	0 1 0
1	1 0 0
2	0 0 1
3	0 1 0
4	1 0 0
5	1 0 0
6	1 0 0
7	0 0 1
8	0 0 1
9	0 1 0
10	0 0 1
11	1 0 0
12	1 0 0
13	0 1 0
14	1 0 0
15	1 0 0
16	0 1 0
17	0 0 1
18	1 0 0
19	0 1 0
20	0 1 0
21	0 1 0
22	0 0 1
23	0 1 0
24	0 0 1
25	1 0 0
26	1 0 0
27	0 0 1
28	1 0 0
29	0 1 0
30	0 1 0
31	0 1 0
32	0 1 0
33	1 0 0
34	0 1 0
35	0 1 0
36	0 0 1
37	0 1 0
38	0 1 0
39	0 0 1
40	0 0 1
41	1 0 0
42	0 0 1
43	0 0 1
44	0 0 1
45	0 1 0
46	0 0 1
47	0 1 0
48	0 1 0
49	1 0 0
50	1 0 0
51	0 0 1
52	1 0 0
53	0 1 0
54	0 0 1
55	1 0 0
56	1 0 0
57	0 0 1
58	1 0 0
59	1 0 0
60	0 1 0
61	0 1 0
62	0 1 0
63	0 0 1
64	0 1 0
65	1 0 0
66	1 0 0
67	0 1 0
68	0 1 0
69	0 0 1
70	1 0 0
71	0 1 0
72	1 0 0
73	1 0 0
74	0 1 0
75	1 0 0
76	0 1 0
77	0 1 0
78	0 1 0
79	0 0 1
80	0 1 0
81	1 0 0
82	1 0 0
83	0 0 1
84	1 0 0
85	0 0 1
86	0 0 1
87	0 0 1
88	0 0 1
89	1 0 0
90	0 1 0
91	1 0 0
92	1 0 0
93	1 0 0
94	0 0 1
95	1 0 0
96	0 1 0
97	0 1 0
98	0 0 1
99	1 0 0
100	0 1 0
101	1 0 0
102	0 1 0
103	0 0 1
104	0 0 1
105	0 0 1
106	1 0 0
107	0 1 0
108	1 0 0
109	0 0 1
110	0 1 0
111	1 0 0
112	0 1 0
113	0 0 1
114	0 0 1
115	0 1 0
116	1 0 0
117	1 0 0
118	1 0 0
119	1 0 0
120	0 0 1
121	0 0 1
122	1 0 0
123	1 0 0
124	0 1 0
125	0 1 0
126	0 1 0
127	0 0 1
128	0 1 0
129	1 0 0
130	0 1 0
131	1 0 0
132	0 0 1
133	1 0 0
134	0 1 0
135	0 1 0
136	0 1 0
137	0 0 1
138	0 1 0
139	0 1 0
140	0 0 1
141	1 0 0
142	1 0 0
143	1 0 0
144	0 0 1
145	0 0 1
146	1 0 0
