0	0	1
1	0	1
2	1	0
3	1	0
4	0	1
5	1	0
6	0	1
7	0	1
8	0	1
9	0	1
10	0	1
11	1	0
12	1	0
13	0	1
14	1	0
15	1	0
16	1	0
17	1	0
18	1	0
19	0	1
20	1	0
21	0	1
22	1	0
23	1	0
24	1	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	0	1
32	1	0
33	1	0
34	0	1
35	0	1
36	0	1
37	0	1
38	1	0
39	0	1
40	1	0
41	0	1
42	0	1
43	1	0
44	1	0
45	1	0
46	1	0
47	0	1
48	0	1
49	0	1
50	0	1
51	1	0
52	1	0
53	1	0
54	0	1
55	0	1
56	1	0
57	1	0
58	0	1
59	1	0
60	0	1
61	1	0
62	1	0
63	1	0
64	0	1
65	0	1
66	1	0
67	0	1
68	0	1
69	0	1
70	1	0
71	1	0
72	1	0
73	0	1
74	1	0
75	1	0
76	1	0
77	0	1
78	1	0
79	1	0
80	0	1
81	1	0
82	0	1
83	0	1
84	1	0
85	1	0
86	1	0
87	1	0
88	1	0
89	1	0
90	0	1
91	0	1
92	0	1
93	0	1
94	1	0
95	0	1
96	1	0
97	0	1
98	1	0
99	0	1
100	1	0
101	0	1
102	0	1
103	0	1
104	1	0
105	1	0
106	0	1
107	1	0
108	0	1
109	0	1
110	0	1
111	0	1
112	0	1
113	1	0
114	1	0
115	0	1
116	1	0
117	1	0
118	1	0
119	0	1
120	1	0
121	0	1
122	1	0
123	1	0
124	0	1
125	0	1
126	0	1
127	1	0
128	0	1
129	0	1
130	0	1
131	1	0
132	1	0
133	1	0
134	1	0
135	0	1
136	1	0
137	0	1
138	1	0
139	1	0
140	1	0
141	0	1
142	0	1
143	0	1
144	0	1
145	0	1
146	0	1
147	1	0
148	0	1
149	1	0
150	1	0
151	0	1
152	1	0
153	1	0
154	0	1
155	1	0
156	0	1
157	1	0
158	1	0
159	0	1
160	1	0
161	0	1
162	0	1
163	0	1
164	1	0
165	1	0
166	0	1
167	1	0
168	1	0
169	1	0
170	0	1
171	1	0
172	1	0
173	0	1
174	1	0
175	0	1
176	0	1
177	1	0
178	1	0
179	1	0
180	1	0
181	1	0
182	1	0
183	0	1
184	1	0
185	0	1
186	1	0
187	1	0
188	0	1
189	0	1
190	1	0
191	0	1
192	0	1
193	0	1
194	1	0
195	1	0
196	1	0
197	0	1
198	0	1
199	0	1
200	1	0
201	1	0
202	0	1
203	1	0
204	0	1
205	0	1
206	1	0
207	1	0
208	0	1
209	0	1
210	1	0
211	1	0
212	0	1
213	0	1
214	1	0
215	0	1
216	1	0
217	1	0
218	0	1
219	1	0
220	0	1
221	0	1
222	1	0
223	1	0
224	1	0
225	0	1
226	1	0
227	1	0
228	1	0
229	1	0
230	0	1
231	0	1
232	0	1
233	0	1
234	0	1
235	0	1
236	1	0
237	0	1
238	1	0
239	1	0
240	1	0
241	0	1
242	0	1
243	0	1
244	1	0
245	1	0
246	1	0
247	1	0
248	1	0
249	1	0
250	0	1
251	0	1
252	1	0
253	1	0
254	1	0
255	1	0
256	1	0
257	1	0
258	1	0
259	0	1
260	1	0
261	0	1
262	1	0
263	1	0
264	0	1
265	1	0
266	0	1
267	1	0
268	0	1
269	0	1
270	0	1
271	0	1
272	0	1
273	0	1
274	1	0
275	0	1
276	0	1
277	0	1
278	0	1
279	0	1
280	1	0
281	1	0
282	1	0
283	1	0
284	0	1
285	0	1
286	1	0
287	0	1
288	1	0
289	0	1
290	0	1
291	1	0
292	1	0
293	1	0
294	1	0
295	0	1
296	1	0
297	1	0
298	0	1
299	0	1
300	1	0
301	0	1
302	0	1
303	1	0
304	1	0
305	0	1
306	1	0
307	1	0
308	0	1
309	0	1
310	1	0
311	1	0
312	0	1
313	0	1
314	1	0
315	1	0
316	1	0
317	0	1
318	1	0
319	0	1
320	0	1
321	1	0
322	0	1
323	1	0
324	1	0
325	1	0
326	0	1
327	1	0
328	0	1
329	0	1
330	1	0
331	0	1
332	1	0
333	1	0
334	1	0
335	0	1
336	0	1
337	1	0
338	0	1
339	1	0
340	0	1
341	0	1
342	0	1
343	1	0
344	1	0
345	0	1
346	0	1
347	1	0
348	0	1
349	0	1
350	0	1
351	1	0
352	0	1
353	0	1
354	1	0
355	1	0
356	0	1
357	1	0
358	1	0
359	0	1
360	1	0
361	0	1
362	1	0
363	0	1
364	1	0
365	0	1
366	1	0
367	0	1
368	1	0
369	0	1
370	0	1
371	1	0
372	1	0
373	1	0
374	0	1
375	1	0
376	1	0
377	0	1
378	1	0
379	1	0
380	0	1
381	1	0
382	1	0
383	1	0
384	0	1
385	0	1
386	0	1
387	0	1
388	1	0
389	1	0
390	0	1
391	1	0
392	1	0
393	1	0
394	1	0
395	1	0
396	1	0
397	1	0
398	1	0
399	1	0
400	0	1
401	0	1
402	0	1
403	0	1
404	0	1
405	1	0
406	0	1
407	0	1
408	0	1
409	1	0
410	1	0
411	0	1
412	1	0
413	1	0
414	0	1
415	1	0
416	0	1
417	1	0
418	1	0
