0	1	1	
1	1	1	
2	0	0	
3	0	0	
4	1	1	
5	0	0	
6	0	0	
7	1	1	
8	1	1	
9	0	0	
10	0	0	
11	1	1	
12	1	1	
13	0	0	
14	0	1	
15	0	0	
16	0	0	
17	1	1	
18	1	1	
19	0	0	
20	1	1	
21	1	1	
22	1	1	
23	1	1	
24	1	1	
25	0	0	
26	0	0	
27	0	0	
28	0	0	
29	1	1	
30	0	0	
31	1	1	
32	0	1	
33	1	1	
34	0	0	
35	0	0	
36	1	0	
37	1	1	
38	0	0	
39	0	0	
40	0	0	
41	1	1	
42	1	1	
43	1	1	
44	1	1	
45	1	1	
46	1	1	
47	1	1	
48	0	0	
49	1	1	
50	1	1	
51	1	1	
52	1	1	
53	0	0	
54	1	1	
55	0	0	
56	1	1	
57	0	0	
58	0	0	
59	0	0	
60	0	0	
61	0	0	
62	0	0	
63	0	0	
64	1	1	
65	0	0	
66	1	1	
67	1	1	
68	0	0	
69	1	1	
70	1	1	
71	0	0	
72	1	1	
73	0	1	
74	0	0	
75	0	0	
76	0	0	
77	0	0	
78	0	0	
79	1	1	
80	0	0	
81	1	1	
82	1	1	
83	1	1	
84	1	1	
85	1	1	
86	0	0	
87	0	0	
88	1	0	
89	0	0	
90	1	1	
91	0	0	
92	0	0	
93	0	0	
94	0	1	
95	1	1	
96	1	1	
97	1	1	
98	0	0	
99	1	0	
100	0	0	
101	0	0	
102	0	0	
103	1	1	
104	0	0	
105	0	1	
106	1	1	
107	1	1	
108	1	1	
109	0	0	
110	0	0	
111	0	0	
112	0	0	
113	0	0	
114	0	0	
115	0	0	
116	1	1	
117	1	1	
118	0	0	
119	0	0	
120	0	0	
121	0	0	
122	1	1	
123	1	1	
124	1	1	
125	0	0	
126	0	0	
127	1	1	
128	0	0	
129	1	1	
130	0	0	
131	1	1	
132	0	0	
133	0	0	
134	0	0	
135	0	0	
136	1	1	
137	1	1	
138	1	1	
139	0	0	
140	0	0	
141	0	0	
142	1	1	
143	1	0	
144	1	1	
145	0	0	
146	0	0	
147	1	1	
148	1	1	
149	0	0	
150	1	1	
151	0	0	
152	1	1	
153	0	0	
154	1	1	
155	0	0	
156	1	1	
157	1	0	
158	0	1	
159	0	0	
160	1	1	
161	0	0	
162	1	1	
163	1	1	
164	0	0	
165	0	0	
166	0	0	
167	1	1	
168	0	0	
169	0	0	
170	0	1	
171	0	0	
172	0	0	
173	1	1	
174	0	0	
175	1	1	
176	0	0	
177	1	1	
178	0	0	
179	1	1	
180	0	0	
181	0	0	
182	0	0	
183	1	1	
184	0	0	
185	0	0	
186	1	1	
187	0	0	
188	0	1	
189	1	1	
190	0	0	
191	1	1	
192	1	1	
193	0	0	
194	0	0	
195	0	0	
196	0	1	
197	0	0	
198	0	0	
199	1	1	
200	1	1	
201	0	0	
202	0	0	
203	1	1	
204	1	1	
205	0	0	
206	0	0	
207	0	0	
208	1	1	
209	1	1	
210	1	1	
211	0	0	
212	0	0	
213	1	1	
214	0	0	
215	1	1	
216	0	1	
217	1	1	
218	0	0	
219	0	0	
220	1	1	
221	0	0	
222	1	1	
223	0	0	
224	0	0	
225	1	0	
226	0	0	
227	0	0	
228	0	0	
229	0	0	
230	0	0	
231	1	1	
232	0	0	
233	0	0	
234	0	0	
235	1	1	
236	0	1	
237	0	0	
238	0	0	
239	1	1	
240	1	1	
241	1	1	
242	0	0	
243	1	1	
244	0	0	
245	0	0	
246	1	1	
247	0	1	
248	0	0	
249	1	1	
250	1	1	
251	0	0	
252	0	0	
253	0	0	
254	1	1	
255	0	0	
256	1	1	
257	1	0	
258	0	0	
259	0	0	
260	1	1	
261	0	0	
262	1	1	
263	1	1	
264	1	1	
265	0	0	
266	0	0	
267	1	1	
268	0	0	
269	0	0	
270	1	1	
271	0	0	
272	0	0	
273	0	0	
274	1	1	
275	0	0	
276	0	0	
277	0	0	
278	0	0	
279	0	0	
280	0	0	
281	1	1	
282	1	1	
283	1	1	
284	0	0	
285	1	1	
286	0	0	
287	1	0	
288	0	0	
289	0	0	
290	0	1	
291	0	0	
292	1	1	
293	0	0	
294	1	1	
295	1	1	
296	0	0	
297	1	1	
298	1	0	
299	0	0	
300	0	0	
301	1	1	
302	0	0	
303	1	1	
304	1	1	
305	1	1	
306	0	0	
307	1	0	
308	0	0	
309	1	0	
310	1	1	
311	1	0	
312	0	0	
313	0	1	
314	1	1	
315	0	0	
316	0	0	
317	0	0	
318	1	0	
319	0	0	
320	1	1	
321	0	0	
322	0	0	
323	0	1	
324	1	1	
325	1	1	
326	1	1	
327	1	1	
328	0	0	
329	1	1	
330	0	0	
331	1	1	
332	1	1	
333	1	1	
334	0	0	
335	1	1	
336	0	0	
337	1	0	
338	0	0	
339	0	1	
340	0	0	
341	1	1	
342	1	1	
343	0	0	
344	0	0	
345	1	1	
346	0	1	
347	0	0	
348	1	1	
349	1	1	
350	1	1	
351	1	0	
352	0	0	
353	0	0	
354	1	1	
355	0	0	
356	0	1	
357	0	0	
358	1	1	
359	0	0	
360	0	0	
361	1	1	
362	1	1	
363	0	0	
364	1	1	
365	0	0	
366	0	0	
367	1	1	
368	0	0	
369	0	0	
370	1	1	
371	0	0	
372	0	0	
373	0	0	
374	0	0	
375	1	1	
376	1	1	
377	0	0	
378	1	1	
379	1	0	
380	1	1	
381	1	1	
382	1	1	
383	0	0	
384	0	0	
385	1	1	
386	0	0	
387	1	1	
388	0	0	
389	1	1	
390	1	1	
391	0	0	
392	0	0	
393	1	1	
394	0	0	
395	1	1	
396	0	0	
397	0	1	
398	1	1	
399	1	1	
400	0	0	
401	0	0	
402	1	1	
403	0	0	
404	1	1	
405	1	1	
406	0	0	
407	0	0	
408	1	1	
409	0	0	
410	1	1	
411	0	0	
412	0	0	
413	1	1	
414	0	0	
415	0	0	
416	0	0	
417	1	1	
418	1	1	
419	0	0	
420	1	0	
421	0	0	
422	1	1	
423	0	0	
424	1	1	
425	1	1	
426	0	0	
427	0	0	
428	1	1	
429	1	1	
430	1	1	
431	0	0	
432	1	1	
433	0	0	
434	1	1	
435	1	1	
436	0	0	
437	1	1	
438	0	0	
439	0	0	
440	0	0	
441	1	1	
442	0	0	
443	0	0	
444	0	0	
445	0	1	
446	0	0	
447	0	0	
448	0	0	
449	0	0	
450	0	0	
451	0	0	
452	0	0	
453	1	1	
454	0	0	
455	0	0	
456	0	0	
457	0	0	
458	0	0	
459	0	0	
460	1	1	
461	0	0	
462	0	1	
463	0	0	
464	0	0	
465	1	1	
466	0	0	
467	0	0	
468	0	0	
469	0	0	
470	1	0	
471	0	0	
472	1	1	
473	1	0	
474	1	1	
475	1	1	
476	0	0	
477	0	0	
478	0	0	
479	0	0	
480	1	1	
481	1	1	
482	1	0	
483	0	0	
484	1	1	
485	0	1	
486	0	0	
487	0	0	
488	1	0	
489	0	0	
490	0	0	
491	0	0	
492	1	1	
493	0	0	
494	0	1	
495	1	1	
496	1	1	
497	0	1	
498	0	0	
499	0	0	
500	1	1	
501	1	1	
502	0	0	
503	1	1	
504	0	0	
505	1	1	
506	0	0	
507	0	0	
508	1	1	
509	0	0	
510	0	0	
511	0	0	
512	0	0	
513	1	1	
514	0	0	
515	0	0	
516	1	1	
517	1	1	
518	0	0	
519	0	0	
520	0	0	
521	0	0	
522	0	0	
523	0	1	
524	1	1	
525	0	0	
526	1	1	
527	0	0	
528	0	0	
529	1	1	
530	1	1	
531	0	0	
532	0	0	
533	0	0	
534	1	1	
535	0	0	
536	0	0	
537	0	0	
538	1	1	
539	1	1	
540	0	0	
541	0	0	
542	1	1	
543	1	0	
544	0	0	
545	1	0	
546	0	0	
547	1	1	
548	1	1	
549	0	0	
550	0	0	
551	0	0	
552	0	0	
553	0	0	
554	1	1	
555	1	1	
556	0	0	
557	0	1	
558	1	1	
559	0	0	
560	0	0	
561	1	1	
562	0	0	
563	1	1	
564	0	0	
565	0	0	
566	0	0	
567	0	0	
568	0	0	
569	0	0	
570	0	0	
571	0	0	
572	1	1	
573	1	1	
574	1	1	
575	0	1	
576	1	1	
577	0	0	
578	1	1	
579	1	1	
580	0	0	
581	0	0	
582	1	1	
583	1	1	
584	0	0	
585	0	0	
586	0	0	
587	0	0	
588	0	0	
589	1	1	
590	0	0	
591	1	1	
592	1	1	
593	1	1	
594	1	1	
595	1	1	
596	1	1	
597	1	1	
598	0	0	
599	0	0	
600	0	1	
601	0	0	
602	1	1	
603	0	0	
604	1	0	
605	0	0	
606	0	0	
607	1	1	
608	1	1	
609	0	0	
610	1	1	
611	0	0	
612	1	1	
613	0	0	
614	0	0	
615	0	0	
616	0	0	
617	0	0	
618	0	0	
619	0	0	
620	0	0	
621	0	0	
622	1	1	
623	1	1	
624	1	1	
625	1	1	
626	0	1	
627	0	0	
628	0	0	
629	0	0	
630	0	0	
631	1	0	
632	1	1	
633	0	0	
634	1	1	
635	0	0	
636	1	1	
637	0	0	
638	1	1	
639	1	1	
640	1	1	
641	0	0	
642	0	0	
643	1	1	
644	1	1	
645	1	1	
646	0	0	
647	1	1	
648	0	0	
649	1	1	
650	1	1	
651	0	0	
652	1	1	
653	0	0	
654	0	0	
655	0	0	
656	0	0	
657	1	1	
658	0	0	
659	0	0	
660	0	0	
661	0	0	
662	0	0	
663	1	1	
664	1	1	
665	1	1	
666	0	1	
667	1	1	
668	0	0	
669	1	1	
670	1	1	
671	0	0	
672	0	0	
673	0	0	
674	0	0	
675	0	0	
676	0	0	
677	0	0	
678	1	1	
679	0	0	
680	0	1	
681	1	1	
682	1	1	
683	1	1	
684	1	1	
685	0	1	
686	0	0	
687	1	1	
688	1	1	
689	0	0	
690	1	1	
691	1	1	
692	0	0	
693	1	1	
694	0	0	
695	1	1	
696	1	1	
697	0	0	
698	1	1	
699	1	1	
700	0	0	
701	1	1	
702	0	0	
703	0	0	
704	1	1	
705	0	0	
706	0	0	
707	1	1	
708	0	0	
709	1	1	
710	0	0	
711	0	0	
712	0	0	
713	0	0	
714	0	0	
715	0	0	
716	0	0	
717	1	1	
718	1	1	
719	1	1	
720	0	0	
721	1	1	
722	1	1	
723	0	0	
724	1	1	
725	0	0	
726	1	1	
727	0	0	
728	0	0	
729	1	1	
730	1	1	
731	0	0	
732	0	1	
733	0	0	
734	1	1	
735	1	1	
736	0	0	
737	0	0	
738	0	0	
739	0	0	
740	1	1	
741	1	1	
742	0	0	
743	0	0	
744	0	0	
745	1	1	
746	1	0	
747	1	1	
748	0	0	
749	1	1	
750	0	0	
751	0	0	
752	1	1	
753	0	0	
754	0	0	
755	1	1	
756	1	1	
757	1	1	
758	1	1	
759	0	0	
760	1	1	
761	1	1	
762	0	0	
763	0	0	
764	1	1	
765	0	0	
766	0	1	
767	0	0	
768	1	0	
769	1	1	
770	1	1	
771	1	1	
772	0	0	
773	0	0	
774	0	0	
775	1	1	
776	1	1	
777	1	1	
778	0	0	
779	0	0	
780	1	1	
781	0	0	
782	1	1	
783	1	1	
784	1	1	
785	0	0	
786	1	1	
787	1	1	
788	0	0	
789	0	0	
790	0	0	
791	0	0	
792	1	1	
793	1	1	
794	1	1	
795	0	0	
796	1	1	
797	1	1	
798	0	0	
799	1	1	
800	0	0	
801	1	1	
802	0	1	
803	0	0	
804	0	0	
805	0	0	
806	0	0	
807	0	0	
808	0	0	
809	0	0	
810	1	1	
811	0	0	
812	0	0	
813	0	1	
814	1	1	
815	0	0	
816	1	1	
817	1	1	
818	1	1	
819	1	0	
820	0	0	
821	0	0	
822	1	1	
823	1	1	
824	1	1	
825	0	0	
826	1	1	
827	0	0	
828	0	0	
829	1	1	
830	0	0	
831	0	0	
832	1	1	
833	0	0	
834	0	0	
835	0	0	
836	0	0	
837	1	1	
838	1	0	
839	1	1	
840	1	1	
841	0	0	
842	0	0	
843	0	1	
844	0	0	
845	1	1	
846	1	1	
847	0	0	
848	0	0	
849	0	1	
850	1	1	
851	0	0	
852	0	0	
853	0	0	
854	1	1	
855	0	0	
856	1	1	
857	1	1	
858	0	0	
859	1	1	
860	0	0	
861	1	1	
862	0	0	
863	0	0	
864	0	0	
865	1	0	
866	1	1	
867	0	0	
868	0	0	
869	1	1	
870	0	0	
871	0	0	
872	1	1	
873	0	1	
874	1	1	
875	0	0	
876	0	0	
877	0	0	
878	1	1	
879	0	0	
880	1	1	
881	0	0	
882	0	0	
883	1	1	
884	1	1	
885	1	1	
886	0	0	
887	0	0	
888	0	0	
889	0	0	
890	1	1	
891	0	0	
892	1	1	
893	1	1	
894	0	0	
895	1	1	
896	0	0	
897	1	1	
898	0	0	
899	1	1	
900	0	0	
901	1	1	
902	0	0	
903	0	0	
904	0	1	
905	0	0	
906	0	0	
907	1	1	
908	1	1	
909	1	1	
910	0	0	
911	1	1	
912	0	0	
913	0	0	
914	1	1	
915	1	1	
916	0	0	
917	0	0	
918	0	0	
919	1	0	
920	0	0	
921	0	0	
922	1	1	
923	1	1	
924	0	0	
925	1	1	
926	0	0	
927	1	1	
928	0	0	
929	1	0	
930	1	1	
931	0	0	
932	1	1	
933	1	1	
934	1	1	
935	0	0	
936	0	1	
937	1	1	
938	0	0	
939	1	1	
940	0	0	
941	0	0	
942	1	1	
943	0	0	
944	0	1	
945	0	0	
946	1	1	
947	1	1	
948	1	1	
949	0	0	
950	0	0	
951	0	0	
952	0	0	
953	0	0	
954	1	0	
955	0	0	
956	0	0	
957	1	1	
958	1	1	
959	1	1	
960	0	0	
961	0	0	
962	0	0	
963	0	0	
964	1	1	
965	1	1	
966	1	0	
967	1	1	
968	1	1	
969	0	0	
970	0	0	
971	1	1	
972	0	0	
973	0	0	
974	1	1	
975	0	0	
976	1	1	
977	0	1	
978	1	1	
979	1	0	
980	0	0	
981	1	1	
982	1	1	
983	1	1	
984	1	1	
985	1	1	
986	0	0	
987	1	1	
988	1	1	
989	1	1	
990	1	1	
991	0	0	
992	1	1	
993	1	1	
994	0	0	
995	1	0	
996	0	0	
997	0	0	
998	0	0	
999	0	0	
1000	0	0	
1001	0	0	
1002	0	0	
1003	0	1	
1004	0	1	
1005	0	0	
1006	1	1	
1007	1	1	
1008	0	0	
1009	0	0	
1010	1	1	
1011	0	1	
1012	1	1	
1013	0	0	
1014	0	0	
1015	1	1	
1016	1	1	
1017	1	1	
1018	0	0	
1019	1	0	
1020	1	1	
1021	1	1	
1022	0	0	
1023	1	1	
1024	0	0	
1025	1	1	
1026	1	1	
1027	1	1	
1028	0	0	
1029	1	1	
1030	1	0	
1031	1	1	
1032	0	0	
1033	0	0	
1034	1	1	
1035	0	0	
1036	1	1	
1037	1	1	
1038	1	1	
1039	0	0	
1040	1	1	
1041	1	1	
1042	0	0	
1043	1	0	
1044	0	0	
1045	0	0	
1046	0	0	
1047	0	0	
1048	0	0	
1049	1	1	
1050	0	0	
1051	0	0	
1052	0	0	
1053	0	0	
1054	0	0	
1055	1	1	
1056	1	1	
1057	0	0	
1058	0	0	
1059	0	0	
1060	0	0	
1061	0	0	
1062	0	0	
1063	1	1	
1064	1	1	
1065	0	0	
1066	0	0	
1067	0	0	
1068	0	1	
1069	0	0	
1070	0	0	
1071	1	1	
1072	0	0	
1073	0	0	
1074	1	1	
1075	1	1	
1076	0	0	
1077	0	0	
1078	0	1	
1079	1	1	
1080	1	0	
1081	0	0	
1082	0	0	
1083	1	1	
1084	1	1	
1085	0	0	
1086	0	0	
1087	1	1	
1088	0	0	
1089	0	0	
1090	1	1	
1091	1	1	
1092	0	0	
1093	1	1	
1094	1	1	
1095	1	1	
1096	0	0	
1097	0	0	
1098	0	1	
1099	1	1	
1100	1	1	
1101	1	1	
1102	0	0	
1103	1	0	
1104	1	1	
1105	0	0	
1106	1	1	
1107	0	0	
1108	0	0	
1109	0	0	
1110	1	1	
1111	0	0	
1112	0	0	
1113	1	1	
1114	0	0	
1115	1	1	
1116	1	1	
1117	1	1	
1118	1	1	
1119	1	1	
1120	1	1	
1121	0	1	
1122	0	0	
1123	1	1	
1124	0	0	
1125	1	1	
1126	1	1	
1127	0	0	
1128	0	1	
1129	0	0	
1130	1	1	
1131	1	0	
1132	0	0	
1133	0	0	
1134	1	1	
1135	1	1	
1136	0	0	
1137	0	0	
1138	0	0	
1139	0	0	
1140	1	1	
1141	0	0	
1142	0	0	
1143	1	1	
1144	0	0	
1145	0	0	
1146	1	1	
1147	0	0	
1148	0	0	
1149	0	0	
1150	1	0	
1151	0	0	
1152	0	0	
1153	1	1	
1154	1	1	
1155	0	0	
1156	1	1	
1157	0	0	
1158	0	0	
1159	1	1	
1160	1	1	
1161	0	0	
1162	0	0	
1163	0	0	
1164	0	0	
1165	0	0	
1166	1	1	
1167	1	0	
1168	1	1	
1169	1	1	
1170	1	1	
1171	1	1	
1172	1	1	
1173	1	1	
1174	1	1	
1175	0	0	
1176	0	1	
1177	1	1	
1178	0	0	
1179	1	1	
1180	0	0	
1181	0	0	
1182	0	0	
1183	0	0	
1184	1	0	
1185	0	0	
1186	1	1	
1187	0	0	
1188	1	1	
1189	1	1	
1190	1	1	
