0	0 0 1
1	1 0 0
2	1 0 0
3	0 1 0
4	0 0 1
5	0 1 0
6	0 0 1
7	0 0 1
8	0 0 1
9	1 0 0
10	1 0 0
11	1 0 0
12	0 0 1
13	1 0 0
14	0 0 1
15	0 1 0
16	0 0 1
17	0 0 1
18	1 0 0
19	0 0 1
20	0 1 0
21	1 0 0
22	1 0 0
23	0 1 0
24	1 0 0
25	0 1 0
26	1 0 0
27	1 0 0
28	0 0 1
29	0 0 1
30	0 0 1
31	0 0 1
32	1 0 0
33	1 0 0
34	1 0 0
35	0 1 0
36	1 0 0
37	0 1 0
38	0 1 0
39	0 0 1
40	1 0 0
41	0 0 1
42	0 0 1
43	0 0 1
44	0 0 1
45	0 1 0
46	1 0 0
47	0 1 0
48	0 0 1
49	0 1 0
50	0 1 0
51	0 0 1
52	1 0 0
53	1 0 0
54	0 0 1
55	1 0 0
56	0 0 1
57	1 0 0
58	0 0 1
59	0 1 0
60	0 1 0
61	1 0 0
62	1 0 0
63	1 0 0
64	0 0 1
65	0 1 0
66	0 0 1
67	1 0 0
68	1 0 0
69	0 0 1
70	0 0 1
71	1 0 0
72	0 1 0
73	0 1 0
74	0 1 0
75	0 0 1
76	0 0 1
77	1 0 0
78	0 0 1
79	1 0 0
80	1 0 0
81	0 0 1
82	0 0 1
83	1 0 0
84	1 0 0
85	1 0 0
86	0 0 1
87	0 1 0
88	1 0 0
89	0 0 1
90	0 1 0
91	0 0 1
92	0 1 0
93	0 0 1
94	0 0 1
95	1 0 0
96	1 0 0
97	0 0 1
98	0 0 1
99	0 0 1
100	0 0 1
101	0 0 1
102	0 1 0
103	0 1 0
104	1 0 0
105	1 0 0
106	0 0 1
107	0 0 1
108	0 1 0
109	1 0 0
110	0 1 0
111	0 0 1
112	1 0 0
113	0 1 0
114	1 0 0
115	0 1 0
116	0 0 1
117	1 0 0
118	1 0 0
119	1 0 0
120	1 0 0
121	0 0 1
122	1 0 0
123	0 1 0
124	1 0 0
125	0 1 0
126	0 1 0
127	0 1 0
128	0 1 0
129	0 1 0
130	0 0 1
131	1 0 0
132	0 1 0
133	0 0 1
134	1 0 0
135	0 1 0
136	0 1 0
137	1 0 0
138	1 0 0
139	1 0 0
140	0 0 1
141	0 0 1
142	0 0 1
143	0 0 1
144	1 0 0
145	0 0 1
146	1 0 0
147	0 0 1
148	1 0 0
149	1 0 0
150	0 0 1
151	0 0 1
152	1 0 0
153	0 0 1
154	0 1 0
155	1 0 0
156	0 0 1
157	1 0 0
158	0 0 1
159	1 0 0
160	0 1 0
161	1 0 0
162	0 1 0
163	0 0 1
164	1 0 0
165	0 0 1
166	0 0 1
167	1 0 0
168	0 1 0
169	0 1 0
170	0 0 1
171	1 0 0
172	1 0 0
173	0 0 1
174	0 0 1
175	0 1 0
176	0 0 1
177	0 1 0
178	0 1 0
179	0 0 1
180	0 1 0
181	0 0 1
182	1 0 0
183	0 0 1
184	0 1 0
185	0 1 0
186	0 0 1
187	1 0 0
188	0 1 0
189	1 0 0
190	0 0 1
191	1 0 0
192	1 0 0
193	1 0 0
194	0 0 1
195	1 0 0
196	0 0 1
197	0 0 1
198	0 1 0
199	1 0 0
200	0 0 1
201	1 0 0
202	0 0 1
203	0 1 0
204	0 0 1
205	0 0 1
206	0 0 1
207	0 0 1
208	0 0 1
209	0 1 0
210	1 0 0
211	0 0 1
212	0 0 1
213	0 0 1
214	0 0 1
215	0 1 0
216	0 0 1
217	1 0 0
218	0 1 0
219	1 0 0
220	0 1 0
221	0 0 1
222	1 0 0
223	0 1 0
224	0 1 0
225	0 0 1
226	0 1 0
227	0 0 1
228	1 0 0
229	1 0 0
230	1 0 0
231	0 0 1
232	0 1 0
233	0 0 1
234	1 0 0
235	1 0 0
236	0 0 1
237	0 1 0
238	0 1 0
239	0 1 0
240	0 0 1
241	0 0 1
242	0 1 0
243	1 0 0
244	1 0 0
245	0 0 1
246	0 0 1
247	0 0 1
248	0 0 1
249	1 0 0
250	0 1 0
251	1 0 0
252	0 1 0
253	0 0 1
254	1 0 0
255	1 0 0
256	1 0 0
257	0 0 1
258	0 0 1
259	1 0 0
260	0 0 1
261	0 0 1
262	0 0 1
263	1 0 0
264	0 0 1
265	1 0 0
266	1 0 0
267	1 0 0
268	1 0 0
269	0 0 1
270	1 0 0
271	0 0 1
272	0 0 1
273	1 0 0
274	1 0 0
275	1 0 0
276	0 0 1
277	1 0 0
278	0 1 0
279	1 0 0
280	1 0 0
281	0 1 0
282	0 0 1
283	0 1 0
284	0 1 0
285	0 1 0
286	0 0 1
287	0 1 0
288	0 0 1
289	0 0 1
290	1 0 0
291	0 1 0
292	0 1 0
293	0 1 0
294	0 0 1
295	1 0 0
296	0 0 1
297	1 0 0
298	0 0 1
299	0 1 0
300	0 0 1
301	0 1 0
302	1 0 0
303	0 1 0
304	0 0 1
305	1 0 0
306	1 0 0
307	0 0 1
308	0 1 0
309	0 1 0
310	0 0 1
311	0 1 0
312	0 1 0
313	0 1 0
314	0 1 0
315	0 0 1
316	0 1 0
317	0 1 0
318	0 0 1
319	1 0 0
320	1 0 0
321	0 0 1
322	1 0 0
323	0 0 1
324	0 1 0
325	0 1 0
326	0 0 1
327	0 1 0
328	0 0 1
329	1 0 0
330	0 0 1
331	1 0 0
332	0 0 1
333	1 0 0
334	1 0 0
335	0 0 1
336	1 0 0
337	0 1 0
338	1 0 0
339	0 0 1
340	0 0 1
341	0 1 0
342	1 0 0
343	0 1 0
344	1 0 0
345	0 1 0
346	0 1 0
347	0 0 1
348	0 0 1
349	0 0 1
350	0 0 1
351	0 0 1
352	0 0 1
353	1 0 0
354	0 0 1
355	0 0 1
356	0 0 1
357	1 0 0
358	0 0 1
359	0 0 1
360	1 0 0
361	0 1 0
362	1 0 0
363	1 0 0
364	1 0 0
365	0 0 1
366	1 0 0
367	1 0 0
368	0 0 1
369	1 0 0
370	0 1 0
371	1 0 0
372	0 1 0
373	0 0 1
374	0 1 0
375	0 1 0
376	0 0 1
377	1 0 0
378	1 0 0
379	1 0 0
380	1 0 0
381	0 1 0
382	0 0 1
383	0 1 0
384	0 0 1
385	0 1 0
386	0 0 1
387	0 0 1
388	0 0 1
389	0 0 1
390	1 0 0
391	0 0 1
392	0 0 1
393	0 1 0
394	0 1 0
395	0 0 1
396	1 0 0
397	1 0 0
398	0 1 0
399	0 0 1
400	0 1 0
401	0 0 1
402	0 0 1
403	0 1 0
404	0 0 1
405	0 0 1
406	0 0 1
407	1 0 0
408	0 0 1
409	0 1 0
410	0 1 0
411	0 1 0
412	0 0 1
413	1 0 0
414	1 0 0
415	1 0 0
416	0 1 0
417	0 0 1
418	0 0 1
419	0 0 1
420	0 1 0
421	0 0 1
422	1 0 0
423	1 0 0
424	1 0 0
425	0 1 0
426	1 0 0
427	1 0 0
428	0 0 1
429	0 1 0
430	1 0 0
431	1 0 0
432	0 1 0
433	1 0 0
434	1 0 0
435	0 0 1
436	0 0 1
437	1 0 0
438	0 1 0
439	1 0 0
440	0 0 1
441	0 0 1
442	0 0 1
443	0 1 0
444	0 0 1
445	0 1 0
446	0 0 1
447	0 0 1
448	0 0 1
449	1 0 0
450	0 1 0
451	0 1 0
452	0 0 1
453	0 1 0
454	0 0 1
455	0 0 1
456	0 0 1
457	1 0 0
458	1 0 0
459	1 0 0
460	1 0 0
461	0 0 1
462	0 1 0
463	1 0 0
464	0 0 1
465	0 0 1
466	1 0 0
467	0 1 0
468	1 0 0
469	0 0 1
470	1 0 0
471	0 0 1
472	0 0 1
473	0 0 1
474	0 0 1
475	0 0 1
476	0 1 0
477	0 1 0
478	0 0 1
479	0 0 1
480	0 1 0
481	0 1 0
482	0 0 1
483	1 0 0
484	0 0 1
485	1 0 0
486	0 0 1
487	0 0 1
488	0 1 0
489	0 1 0
490	0 1 0
491	0 1 0
492	0 0 1
493	0 0 1
494	0 1 0
495	0 1 0
496	1 0 0
497	1 0 0
498	0 0 1
499	0 1 0
500	1 0 0
501	0 0 1
502	0 1 0
503	0 1 0
504	1 0 0
505	0 0 1
506	0 1 0
507	0 0 1
508	0 0 1
509	1 0 0
510	0 0 1
511	1 0 0
512	0 0 1
513	1 0 0
514	0 0 1
515	0 1 0
516	0 0 1
517	0 1 0
518	0 1 0
519	0 0 1
520	1 0 0
521	1 0 0
522	0 0 1
523	0 0 1
524	1 0 0
525	0 1 0
526	0 1 0
527	1 0 0
528	1 0 0
529	1 0 0
530	1 0 0
531	0 1 0
532	1 0 0
533	0 0 1
534	1 0 0
535	0 1 0
536	1 0 0
537	1 0 0
538	1 0 0
539	0 1 0
540	0 0 1
541	1 0 0
542	0 0 1
543	1 0 0
544	0 1 0
545	1 0 0
546	1 0 0
547	1 0 0
548	0 1 0
549	1 0 0
550	1 0 0
551	1 0 0
552	0 1 0
553	0 1 0
554	0 1 0
555	0 0 1
556	0 1 0
557	1 0 0
558	0 1 0
559	0 0 1
560	0 1 0
561	0 0 1
562	0 1 0
563	1 0 0
564	0 1 0
565	0 1 0
566	0 0 1
567	0 1 0
568	1 0 0
569	0 1 0
570	1 0 0
571	1 0 0
572	0 1 0
573	1 0 0
574	1 0 0
575	1 0 0
576	0 1 0
577	0 1 0
578	0 0 1
579	0 0 1
580	0 1 0
581	1 0 0
582	1 0 0
583	0 1 0
584	1 0 0
585	1 0 0
586	0 0 1
587	0 1 0
588	0 1 0
589	1 0 0
590	1 0 0
591	0 1 0
592	0 0 1
593	0 0 1
594	0 1 0
595	0 1 0
596	0 1 0
597	0 0 1
598	0 1 0
599	0 0 1
600	0 0 1
601	0 1 0
602	0 0 1
603	0 0 1
604	0 0 1
605	1 0 0
606	1 0 0
607	0 0 1
608	0 0 1
609	1 0 0
610	1 0 0
611	0 1 0
612	1 0 0
613	0 1 0
614	0 1 0
615	0 0 1
616	1 0 0
617	0 1 0
618	0 1 0
619	0 0 1
620	0 1 0
621	1 0 0
622	1 0 0
623	0 1 0
624	0 0 1
625	0 1 0
626	0 0 1
627	1 0 0
628	1 0 0
629	0 1 0
630	0 0 1
631	0 0 1
632	0 0 1
633	1 0 0
634	1 0 0
635	0 1 0
636	0 0 1
637	0 1 0
638	0 1 0
639	0 1 0
640	1 0 0
641	1 0 0
642	0 1 0
643	1 0 0
644	0 1 0
645	1 0 0
646	1 0 0
647	0 1 0
648	0 1 0
649	1 0 0
650	0 1 0
651	0 1 0
652	0 0 1
653	0 1 0
654	1 0 0
655	0 1 0
656	1 0 0
657	1 0 0
658	0 1 0
659	1 0 0
660	1 0 0
661	1 0 0
662	0 1 0
663	0 0 1
664	0 0 1
665	1 0 0
666	1 0 0
667	0 0 1
668	0 1 0
669	1 0 0
670	0 0 1
671	0 1 0
672	1 0 0
673	0 0 1
674	0 1 0
675	0 0 1
676	0 0 1
677	1 0 0
678	0 0 1
679	0 0 1
680	0 0 1
681	0 1 0
682	1 0 0
683	1 0 0
684	0 1 0
685	0 0 1
686	1 0 0
687	0 1 0
688	0 1 0
689	0 0 1
690	0 0 1
691	0 1 0
692	0 1 0
693	1 0 0
694	0 1 0
695	0 1 0
696	0 0 1
697	0 0 1
698	1 0 0
699	0 0 1
700	0 0 1
701	0 0 1
702	1 0 0
703	0 0 1
704	0 1 0
705	1 0 0
706	0 0 1
707	1 0 0
708	0 1 0
709	0 0 1
710	0 1 0
711	0 0 1
712	1 0 0
713	1 0 0
714	1 0 0
715	0 0 1
716	0 1 0
717	1 0 0
718	1 0 0
719	0 0 1
720	1 0 0
721	0 1 0
722	0 0 1
723	0 0 1
724	0 1 0
725	1 0 0
726	0 0 1
727	0 0 1
728	0 0 1
729	0 1 0
730	0 0 1
731	1 0 0
732	0 0 1
733	1 0 0
734	1 0 0
735	0 1 0
736	1 0 0
737	1 0 0
738	0 1 0
739	0 1 0
740	0 1 0
741	1 0 0
742	1 0 0
743	1 0 0
744	0 0 1
745	1 0 0
746	1 0 0
747	0 0 1
748	0 1 0
749	0 0 1
750	0 0 1
751	1 0 0
752	0 0 1
753	0 1 0
754	0 0 1
755	0 0 1
756	0 1 0
757	1 0 0
758	0 0 1
759	1 0 0
760	1 0 0
761	0 0 1
762	1 0 0
763	1 0 0
764	1 0 0
765	1 0 0
766	0 0 1
767	1 0 0
768	0 1 0
769	1 0 0
770	0 0 1
771	0 0 1
772	0 1 0
773	0 0 1
774	0 0 1
775	0 0 1
776	0 1 0
777	0 0 1
778	0 1 0
779	0 0 1
780	1 0 0
781	0 0 1
782	0 0 1
783	0 0 1
784	0 0 1
785	0 0 1
786	0 1 0
787	1 0 0
788	0 0 1
789	0 1 0
790	0 0 1
791	1 0 0
792	0 1 0
793	0 1 0
794	1 0 0
795	0 1 0
796	0 1 0
797	0 0 1
798	0 1 0
799	0 0 1
800	1 0 0
801	1 0 0
802	1 0 0
803	0 0 1
804	0 1 0
805	0 1 0
806	0 0 1
807	1 0 0
808	0 1 0
809	1 0 0
810	1 0 0
811	1 0 0
812	0 1 0
813	0 1 0
814	0 1 0
815	0 0 1
816	0 0 1
817	1 0 0
818	0 1 0
819	1 0 0
820	1 0 0
821	0 1 0
822	0 0 1
823	0 1 0
824	1 0 0
825	1 0 0
826	1 0 0
827	0 1 0
828	1 0 0
829	0 0 1
830	0 1 0
831	0 0 1
832	1 0 0
833	0 1 0
834	1 0 0
835	0 1 0
836	1 0 0
837	0 1 0
838	1 0 0
839	0 1 0
840	0 0 1
841	0 1 0
842	0 0 1
843	0 0 1
844	1 0 0
845	1 0 0
846	0 0 1
847	0 1 0
848	1 0 0
849	0 1 0
850	0 1 0
851	1 0 0
852	1 0 0
853	1 0 0
854	0 0 1
855	0 1 0
856	0 0 1
857	0 0 1
858	0 1 0
859	1 0 0
860	0 0 1
861	0 0 1
862	0 0 1
863	0 1 0
864	0 0 1
865	0 0 1
866	0 1 0
867	0 1 0
868	0 1 0
869	1 0 0
870	0 0 1
871	0 1 0
872	0 0 1
873	0 1 0
874	0 1 0
875	0 0 1
876	0 1 0
877	0 0 1
878	1 0 0
879	0 0 1
880	1 0 0
881	0 1 0
