0	1	3727
0	1	1793
0	1	2389
1	4	1526
2	3	4321
2	3	4608
2	2	383
3	2	2911
4	4	2454
5	7	4870
5	4	4572
5	4	929
5	4	3860
5	6	2138
6	0	4804
6	3	3050
6	1	3678
6	2	2042
6	0	4305
7	5	2043
7	5	4844
7	4	3138
7	7	1023
7	6	2221
7	4	4315
8	0	2364
8	3	3464
8	1	62
8	2	3084
8	1	1451
9	11	3032
10	1	2123
10	0	3010
10	2	2653
11	0	3649
11	3	2503
11	0	2396
11	1	1078
12	6	1916
12	6	1401
12	4	595
12	7	1418
12	6	2818
13	7	3870
13	4	2937
13	5	654
13	7	2668
13	4	4447
14	0	3497
14	0	4446
14	3	3191
15	6	563
16	6	1180
16	5	3315
16	7	3201
17	2	1660
17	3	3718
17	0	516
18	5	2274
18	7	2256
18	5	4913
18	5	4596
18	5	2
19	1	3532
19	2	301
20	2	4081
21	10	4911
21	11	952
21	11	3086
21	11	63
21	9	1988
22	0	4808
22	0	638
22	1	2530
23	7	1363
24	11	3532
24	11	1654
24	10	2597
24	8	2192
24	8	2421
25	11	4935
26	3	389
26	2	1049
26	3	68
26	2	866
26	3	2147
26	0	4769
27	3	578
27	2	2926
27	0	861
28	0	724
28	2	2034
28	1	2961
29	0	859
29	3	3409
30	0	4836
31	8	4789
31	9	1619
31	11	1057
31	11	2419
31	8	4245
31	11	3963
32	0	828
32	1	1485
32	2	674
32	3	1005
32	0	1512
33	3	3537
33	1	4339
34	6	501
34	6	3304
35	10	3610
35	11	3275
35	11	4089
35	9	1062
35	8	509
35	11	280
36	4	4521
36	5	2292
36	7	1724
36	4	1431
36	6	1554
37	4	2828
38	3	2142
38	0	2180
38	1	4970
39	3	606
39	3	4213
40	6	1794
40	6	2986
40	7	1097
41	2	4971
42	2	2411
42	3	3306
43	10	549
43	8	0
43	11	1456
43	10	2674
43	10	4768
43	11	4698
44	7	4358
45	10	2410
45	8	4386
45	8	3844
45	8	3393
45	11	3150
46	9	2030
46	10	1737
46	8	143
46	8	3427
46	8	4528
47	4	4218
47	6	874
47	4	2828
47	5	2475
48	5	3331
48	4	3381
48	5	2677
48	7	4337
48	4	3077
48	4	4138
49	5	3389
49	7	3765
49	4	3784
49	4	2762
49	5	3274
49	4	1548
50	9	213
50	8	3335
50	10	154
50	9	1275
51	6	1823
52	0	1200
52	1	430
52	1	784
52	2	4938
53	11	2393
53	11	203
53	8	4641
54	7	2202
54	5	612
54	4	3653
54	4	834
54	6	428
54	5	3846
55	0	2350
55	0	1702
55	0	4434
56	4	747
56	6	1684
57	7	4221
57	4	4275
57	7	667
57	6	4378
57	6	4529
58	3	202
58	0	4231
58	1	4538
58	2	2617
58	3	1363
59	6	3644
59	7	800
59	4	2156
59	7	1570
59	6	2714
59	7	3810
60	2	2930
60	1	885
61	2	2816
62	5	132
63	4	1651
63	6	389
63	7	440
63	5	3875
63	7	3334
63	7	3942
64	5	2204
64	6	4739
64	6	331
64	4	2375
65	1	3862
65	3	4792
65	0	4140
65	2	2083
66	8	1098
66	8	4834
66	11	3453
66	10	2060
66	9	2235
67	6	4156
67	7	2541
68	8	4983
68	11	179
68	8	1098
68	10	4757
68	10	3976
68	10	1284
69	0	4859
69	1	3259
69	3	2558
70	1	2448
70	3	709
70	3	1660
70	1	2855
71	1	2461
71	2	3529
71	1	116
71	1	4982
71	2	800
72	7	2311
73	8	4033
74	11	288
74	9	812
75	11	983
75	10	2771
75	11	2189
75	8	392
75	8	1193
75	8	4835
76	10	294
76	8	396
76	11	299
76	9	3686
77	7	271
78	1	1294
78	2	2226
79	7	3717
79	4	2288
79	5	4919
79	5	836
80	6	2567
80	7	1787
80	7	2568
80	6	4187
80	5	2691
80	5	2322
81	7	3725
81	4	2470
81	4	1299
81	5	4829
82	5	2679
82	7	1426
83	3	3799
83	2	2923
83	0	633
83	1	1855
83	0	4678
84	8	4930
84	10	380
84	10	3421
84	11	1890
84	9	281
85	2	4182
86	7	2600
86	5	1163
86	7	4506
86	6	541
87	7	131
87	7	578
87	5	2243
87	4	2375
87	6	1959
88	0	4933
89	0	1946
89	2	2168
89	2	538
89	1	312
89	3	2304
89	1	2341
90	1	3405
90	0	1846
91	0	4122
91	3	4754
91	2	4998
92	2	4196
92	1	1949
92	1	3032
92	1	634
92	2	805
92	0	3618
93	7	2368
93	4	2562
93	7	1803
94	8	2014
94	8	3011
94	9	4896
94	9	536
94	8	1758
94	10	1091
95	9	3403
96	0	3086
96	2	962
96	0	1731
96	0	2656
96	3	4577
96	1	1686
97	11	3608
97	9	1995
97	8	540
97	11	2114
98	2	777
98	2	867
99	8	3121
99	9	2643
99	8	1901
99	8	343
99	9	275
100	2	2473
100	3	134
100	1	276
100	2	1470
101	7	3464
101	6	3615
101	5	1027
102	7	4458
102	7	1013
103	1	2684
103	2	1908
103	2	735
104	0	23
104	3	730
104	0	2169
104	2	1706
104	3	2237
105	3	2495
106	4	6
106	7	800
106	5	3762
106	7	4855
107	7	4043
107	6	655
107	6	2050
107	5	2943
107	7	1807
108	0	4536
108	2	456
108	2	1022
108	3	3601
108	3	1360
109	0	2471
110	0	873
110	1	4129
110	0	2444
110	1	504
110	3	4588
110	1	16
111	8	4919
112	3	4622
113	4	683
113	6	4249
114	5	771
114	5	3783
114	6	3324
114	4	342
114	5	3888
114	6	2973
115	11	4267
115	8	1132
116	6	2111
116	5	3330
116	7	2689
116	5	560
116	4	3441
116	6	391
117	2	3819
117	1	2178
117	1	4836
117	3	3535
117	2	2216
118	6	2414
119	5	42
119	6	458
119	7	798
119	5	2737
119	5	326
120	5	4238
120	4	2942
120	6	675
120	6	4821
120	5	3475
120	7	4562
121	7	651
121	4	4101
121	6	2311
121	5	282
122	5	4424
122	5	4978
123	10	4148
123	10	1047
123	11	4701
124	6	354
125	2	1648
125	2	3688
125	2	1947
126	3	1760
126	1	4775
126	0	4655
126	2	2283
127	0	2728
127	2	2352
128	4	802
129	6	1883
129	4	2281
130	8	4673
130	9	1246
130	10	1118
130	9	3956
131	9	4936
131	9	622
131	8	321
132	2	3207
132	2	123
133	3	2162
133	2	1119
133	2	3815
134	11	4677
134	9	3576
134	8	2345
135	4	1027
135	7	608
135	5	3740
136	9	512
137	6	2087
137	5	856
137	4	1405
137	6	1311
138	8	3952
138	10	3995
139	3	1817
139	2	2496
139	1	645
140	0	3996
140	3	3435
140	1	4258
140	2	2823
141	7	703
141	7	3584
141	7	4792
142	7	3809
142	4	4880
143	0	4347
143	3	4878
143	3	4713
144	9	3552
144	10	1381
144	8	3436
145	2	4720
145	0	142
145	2	2356
145	1	1603
145	2	3621
146	4	2507
146	4	4926
146	5	1272
146	4	4422
146	6	3793
147	11	1580
148	8	1208
148	11	1365
148	10	4258
149	8	2836
149	10	4895
149	8	4095
149	11	880
150	5	3791
151	8	1676
152	4	2777
152	5	4902
152	7	2297
152	5	3034
152	4	1290
153	7	3282
153	5	1290
153	7	1064
153	6	4384
153	6	199
154	4	4543
155	6	4772
155	5	3215
155	5	438
156	6	3832
156	5	3033
156	5	4284
156	7	1725
156	6	2055
157	9	3042
157	11	124
157	9	3579
157	9	2889
158	3	4914
158	2	3502
159	10	2009
159	8	3547
159	11	4472
159	9	2064
159	10	878
159	10	2183
160	4	733
160	4	4907
161	1	750
161	0	4972
161	1	1063
161	3	2557
161	3	3803
161	0	4663
162	6	927
162	7	1917
162	7	4709
162	7	3301
163	5	1622
163	7	73
164	9	3861
164	8	1027
164	8	1071
164	10	885
164	9	545
165	3	2791
165	0	724
165	0	2195
165	3	811
166	4	4573
167	7	2667
167	6	192
167	7	3677
168	3	2614
168	2	2343
168	1	2017
169	2	3937
169	3	805
170	3	315
170	2	1796
170	2	2483
170	1	641
170	0	1777
170	3	1924
171	9	2925
171	10	1036
172	2	4967
172	0	2608
172	3	4234
172	1	4353
172	0	3849
173	5	2094
173	7	804
174	8	3764
174	8	3000
174	8	830
175	1	1668
175	1	4535
175	1	4564
175	2	3530
175	1	4354
176	7	1724
176	4	2288
176	5	2958
176	4	281
177	4	213
177	4	60
177	6	2085
178	5	1308
179	5	1945
179	5	3847
179	5	3531
179	4	213
179	4	1905
180	2	714
180	3	2700
180	2	1645
181	7	3571
181	4	3900
181	5	4832
181	6	4792
181	5	2470
182	4	2185
182	5	2972
182	6	3183
182	6	389
182	5	2166
182	7	3670
183	3	4969
183	2	484
184	5	584
185	3	4338
185	0	3519
186	10	1736
187	0	4692
187	0	2559
187	3	3123
187	1	1689
187	2	4234
187	2	1752
188	7	3757
188	4	2179
188	5	3753
189	5	909
189	4	2038
189	7	445
190	2	2264
190	0	4885
190	3	2432
190	0	1717
190	1	4487
190	2	3719
191	11	2029
191	11	3452
191	11	4388
192	8	4452
192	9	916
192	10	1668
192	9	4390
192	9	3777
192	8	3642
193	10	2517
193	8	3398
193	8	1209
193	10	2407
193	11	1512
193	10	3684
194	9	4570
194	11	598
194	9	1536
194	9	4530
195	3	2304
195	0	4265
196	9	3402
196	10	4935
196	9	1968
196	8	4317
196	9	921
196	8	584
197	2	225
197	0	2732
197	2	2508
197	0	983
197	0	1512
197	1	1736
198	1	2071
198	0	3826
198	1	4313
198	2	2053
198	0	3572
198	1	3746
199	10	1797
199	9	4889
199	8	2692
199	9	2876
199	8	3732
199	9	3325
200	9	1633
200	10	2593
200	10	16
201	11	2795
201	9	2889
201	8	1584
202	11	3651
202	9	2654
202	9	4443
203	5	4488
203	7	839
203	6	1813
203	7	783
203	7	3079
203	7	960
204	6	660
204	4	2382
204	4	4241
204	6	4232
205	1	3834
205	0	2472
205	2	2388
206	4	4027
207	6	1811
207	5	1526
207	4	2403
207	6	611
207	5	1943
207	4	4636
208	0	4851
208	3	422
208	2	2263
208	0	2240
208	2	450
209	8	3145
209	9	2604
209	10	425
209	8	8
209	9	3713
209	10	3694
210	2	3543
210	0	889
210	1	2672
210	3	331
210	3	3319
211	2	1705
211	1	3360
211	2	2567
212	5	610
212	7	3717
213	3	3295
213	2	1222
214	0	359
214	1	1365
214	3	2695
214	1	3120
214	1	4471
214	2	2054
215	7	3116
215	4	3119
215	6	1096
215	4	358
216	4	4947
216	7	3422
216	7	3496
216	4	2972
217	0	1717
217	1	1587
218	3	4337
219	10	2588
219	8	3585
219	10	3032
220	3	4785
220	2	1333
220	3	1537
220	1	2855
221	10	4538
221	10	4176
221	8	1251
221	8	3163
221	10	121
221	8	901
222	9	255
222	11	114
222	8	4277
222	9	1107
223	1	3996
223	2	75
223	1	3997
223	0	895
223	1	1762
224	1	3651
224	0	1662
224	0	4746
225	8	2081
225	9	133
225	8	1674
226	11	3599
227	8	901
227	11	1342
228	2	1841
228	2	1094
228	2	510
229	0	3124
230	0	1136
230	0	4347
230	0	2927
230	1	2282
230	1	1451
230	3	4890
231	1	264
231	3	3782
231	0	4869
231	2	1407
231	0	4220
231	3	1408
232	7	3193
232	4	639
232	7	164
232	4	4703
232	4	3340
233	1	18
233	1	1381
233	0	1258
233	1	1050
233	0	888
233	2	2735
234	9	2893
234	8	1922
234	11	2885
234	11	3528
235	2	3588
235	3	1638
235	3	1569
235	2	1695
235	2	3765
236	8	3221
236	8	1070
236	8	30
236	9	3185
236	10	3155
237	1	477
237	2	4908
237	2	788
237	2	4622
237	3	1505
237	3	3550
238	4	70
239	0	1185
239	1	2961
239	3	1216
239	2	1602
239	2	1153
240	8	2525
240	8	4315
240	10	1731
240	9	4802
241	6	3571
242	7	3469
243	8	89
243	10	1890
244	11	3663
245	9	4520
245	11	3124
246	2	3348
246	3	1886
246	3	2237
246	2	3295
246	1	943
246	1	388
247	6	848
247	6	3264
247	6	4362
247	5	2165
247	6	2851
247	7	1752
248	1	4137
249	0	4181
249	3	967
249	3	624
250	9	4317
250	9	2033
251	1	881
251	1	787
251	2	785
251	2	668
251	1	2946
252	10	232
252	9	4138
252	8	4079
252	8	993
252	8	110
252	8	2819
253	7	383
253	7	2909
254	9	3088
254	11	4320
254	11	2196
254	10	388
254	10	2993
254	9	2298
255	2	1729
255	2	3406
255	2	2743
256	0	3390
257	2	627
257	0	861
257	3	2353
257	2	687
257	0	2699
258	2	4619
258	1	2390
258	1	976
259	1	1885
259	2	2020
259	0	4845
260	1	634
260	3	2384
260	3	741
260	2	4549
260	0	4616
260	3	1030
261	3	4184
261	1	1244
262	1	3825
262	1	859
262	2	3283
262	2	4410
263	7	3782
263	6	196
263	4	913
263	4	3764
264	6	4110
264	7	778
264	4	2038
265	4	2361
265	5	2819
266	8	407
266	11	387
266	9	1224
267	5	3750
267	6	2669
267	5	1062
268	10	493
268	8	4983
268	11	4446
268	10	596
269	0	1899
269	2	3239
269	2	3601
269	0	617
269	2	4758
270	2	1559
270	2	3440
270	2	1849
271	11	1958
272	9	1591
272	8	3713
272	9	1489
272	8	1209
273	7	533
273	6	2653
273	6	1197
273	4	717
273	6	3282
274	2	4601
274	0	2327
274	1	2492
275	0	1816
275	0	3455
275	3	1343
275	0	2029
275	3	3220
276	4	8
276	7	422
276	6	2515
276	6	3400
277	7	2147
277	5	3539
277	6	76
277	6	295
278	2	3710
279	3	4078
279	3	2838
279	3	2132
280	5	2872
280	6	967
280	5	4261
281	0	2752
281	3	422
282	0	4202
282	1	4020
283	3	35
283	1	710
283	2	1146
283	2	4532
284	10	3754
284	9	4328
284	10	4741
284	10	2169
284	8	4597
284	8	472
285	3	852
285	1	12
285	3	2256
285	3	689
285	0	681
285	1	869
286	5	2252
287	7	84
287	6	3626
287	5	3989
287	5	4834
287	5	3703
288	6	2726
288	6	2782
288	6	1020
288	5	1718
288	5	2040
288	6	2933
289	2	1571
289	1	3226
289	3	2054
