0	3	4235
0	3	2120
0	3	3562
1	2	438
2	1	4337
2	0	3490
3	0	1025
3	1	2186
3	0	2452
4	3	1911
5	0	1681
5	0	2556
5	1	1237
6	3	1565
6	2	3190
7	2	839
7	3	3031
7	2	3232
8	2	3212
8	3	298
9	3	2957
9	3	2587
9	3	3425
10	2	3731
10	3	2325
11	1	3722
11	1	197
11	1	2309
12	0	1177
13	3	3416
13	3	341
14	1	1880
15	0	56
16	1	3025
16	1	1749
16	1	3234
17	0	1548
18	1	3180
18	1	2001
19	3	1616
19	3	661
19	2	2345
20	0	2424
20	0	1464
20	0	4392
21	3	4640
21	2	4483
22	1	4141
22	1	605
22	1	2968
23	1	2804
24	0	2728
25	1	424
25	1	3175
25	1	1048
26	0	2349
26	0	1609
27	1	4760
27	1	407
28	0	1710
29	0	227
29	1	3840
29	0	1226
30	0	3468
30	1	4589
30	1	4069
31	2	239
31	2	3507
32	0	4270
32	1	803
33	1	3840
34	2	1118
35	2	3910
35	2	1395
35	2	3469
36	2	2516
36	2	767
36	3	3952
37	2	4157
38	1	322
38	1	312
39	2	1308
39	2	4667
40	0	1325
41	3	4376
41	3	2478
41	2	2078
42	3	1666
42	3	1316
43	1	2162
43	1	2891
44	0	2379
44	0	227
44	0	1051
45	0	1309
46	1	2745
47	2	2628
48	3	4210
49	2	813
50	2	1262
50	3	1050
50	2	1255
51	0	4304
51	1	326
51	0	194
52	0	1522
53	0	1477
53	1	1840
54	3	456
55	3	1894
55	2	4955
56	0	2616
56	0	445
56	1	4640
57	1	2746
57	1	3242
57	1	1851
58	2	89
58	3	4342
59	0	3232
59	0	3822
60	3	1749
60	3	4511
60	3	721
61	1	463
61	1	505
62	1	4838
63	1	961
64	3	745
65	3	4932
65	2	2798
66	1	340
66	0	3209
67	2	2202
67	2	3393
68	2	4830
69	2	3403
70	0	4661
70	0	263
70	1	2978
71	0	3918
71	0	1152
72	0	3616
72	1	3864
73	2	2055
73	3	4543
73	2	155
74	0	3264
74	1	2325
74	1	276
75	1	1014
76	1	1154
77	2	3986
78	1	4441
79	0	2256
79	1	4565
80	3	4456
80	2	3306
81	0	3749
82	3	1223
82	2	2215
83	3	2675
84	1	112
84	1	1542
84	1	4738
85	0	793
85	1	587
85	1	4932
86	1	4011
87	1	4006
87	0	4474
87	0	3158
88	1	2682
88	0	1540
88	0	4836
89	0	2060
89	1	3594
89	0	1056
90	3	2437
90	2	2805
90	2	4449
91	3	2571
92	2	2823
92	2	1033
93	3	3890
93	2	3028
93	3	3056
94	0	3207
95	2	2033
95	2	152
96	0	1820
96	1	4355
97	3	1155
98	1	3480
98	1	4842
99	3	4695
99	3	4650
99	3	3815
100	0	355
100	0	1877
100	1	4852
101	3	336
101	3	2781
102	3	3579
102	2	2149
103	2	3800
104	0	2533
104	1	3315
104	1	1757
105	0	4593
106	2	2196
107	0	2985
108	2	1622
108	3	2906
108	2	4322
109	3	1973
109	3	2648
109	3	4122
110	3	4543
111	3	126
111	2	3559
112	3	4649
112	2	3329
113	0	1673
113	0	1170
113	0	2154
114	1	566
115	2	4429
116	1	441
117	0	2421
117	1	4341
118	1	356
118	0	2149
119	2	3526
119	3	497
119	3	791
120	0	4525
120	0	4904
121	3	3143
121	2	4659
122	0	3652
122	0	1498
123	1	4407
123	1	3283
123	1	2790
124	3	1408
124	2	1945
125	2	1843
126	2	4890
126	2	1594
127	0	256
127	0	1962
127	1	4006
128	3	4934
129	3	1569
129	3	3024
130	3	4988
131	0	2955
132	1	4679
132	0	203
132	0	471
133	1	1136
134	1	2975
135	3	4087
135	2	4331
135	3	2838
136	1	4873
137	2	3184
137	3	1515
137	2	2915
138	1	954
138	1	723
139	0	1074
140	0	3544
140	0	1681
141	2	296
142	3	2626
142	2	3238
143	3	3205
144	3	1434
145	3	2397
145	2	3178
146	2	3450
146	3	3015
146	3	4041
147	1	80
148	2	3872
149	0	1177
149	1	1940
150	1	711
150	0	3349
150	1	266
151	3	2228
152	0	4372
153	1	2230
153	0	2
153	1	4417
154	3	3376
154	2	1482
154	3	145
155	0	2256
156	3	4774
156	2	3276
156	2	4747
157	1	198
158	0	43
158	1	1460
158	1	1746
159	3	115
160	1	3927
161	3	1749
161	2	2010
161	3	2035
162	3	4189
162	2	3397
163	3	4128
164	1	762
165	1	3643
166	2	394
166	2	25
166	2	4232
167	0	1349
167	0	1071
167	0	3776
168	1	4524
169	1	1422
169	0	2258
169	0	2730
170	2	1407
170	3	65
171	1	2956
171	0	740
171	0	3766
172	0	307
172	1	4637
172	0	2000
173	3	4185
173	2	4661
173	2	354
174	1	3763
174	1	3722
174	1	3962
175	3	4226
176	2	1471
177	1	2120
177	0	1383
178	0	1731
178	0	3076
178	0	3313
179	0	1302
179	1	501
179	0	3559
180	1	4819
180	1	2581
181	0	3989
181	1	948
181	1	4262
182	0	4356
183	3	4822
183	2	2570
183	3	1547
184	1	1612
185	3	1438
185	2	4281
185	2	2594
186	1	3269
186	0	1206
187	1	3571
187	1	1195
188	2	4118
188	2	2801
189	3	4922
190	1	3275
191	2	1865
191	2	3375
191	3	3441
192	3	4350
192	2	2707
192	3	1364
193	2	1845
194	0	1951
194	1	4083
195	1	3899
196	1	2514
197	2	1033
198	2	1018
199	2	351
199	2	4721
200	0	100
201	1	4319
201	0	3931
201	1	1793
202	3	277
202	3	1140
203	1	1623
203	0	4268
203	1	1408
204	3	830
204	2	2130
205	3	1067
205	3	4404
206	1	1316
206	1	2207
207	0	4984
208	3	521
208	2	2743
209	2	26
209	3	599
209	2	2477
210	0	228
210	0	2803
211	1	1350
211	1	2148
212	2	957
212	3	1613
213	2	3892
213	3	2848
213	2	3565
214	1	3123
214	0	2623
215	2	3446
215	2	2139
216	0	655
217	1	984
218	2	4380
219	1	954
219	0	1240
219	0	3194
220	3	1957
220	3	3793
220	3	1100
221	3	2508
222	1	705
222	1	2017
223	0	4057
224	0	2586
224	1	1701
224	0	1420
225	2	516
226	1	1136
226	1	1483
226	1	4456
227	0	1393
227	1	1534
228	1	4236
229	1	4949
230	2	2725
230	2	1348
230	3	1770
231	2	1020
232	2	4624
232	3	3944
232	3	3614
233	2	557
234	3	2016
234	3	3099
234	2	1648
235	3	1322
236	1	1181
236	0	3696
237	2	1521
237	3	404
238	1	4547
238	0	1709
239	0	3808
240	0	3736
241	2	3677
241	3	4266
241	2	3658
242	3	2676
243	2	1058
243	3	4362
243	3	128
244	1	341
244	0	4893
244	1	493
245	1	4791
245	1	2141
246	1	3354
247	0	4551
247	0	3436
248	1	1691
248	1	4386
249	0	1972
249	0	994
250	3	541
250	3	1446
250	2	296
251	3	205
252	1	2074
253	1	1155
253	0	996
254	0	4340
254	1	783
254	1	2659
255	1	3997
256	1	2543
256	1	1263
257	0	3694
257	0	3330
257	1	3946
258	0	572
259	2	201
259	3	2434
260	0	4336
260	0	3155
260	1	3585
261	3	2074
261	3	4219
262	0	46
262	1	2751
263	1	3958
264	2	1355
265	1	1487
266	2	292
266	3	3593
266	2	3352
267	1	3415
268	3	2163
269	3	2608
270	2	3101
270	2	3366
270	2	4900
271	2	3889
272	3	866
272	3	266
273	2	3528
273	3	3197
274	1	1286
274	1	80
275	2	3049
276	2	1339
277	2	4300
278	2	4097
278	3	3653
279	2	1593
279	2	3146
279	3	2211
280	0	3171
280	1	3281
281	1	3322
281	1	559
282	1	2697
282	0	2314
282	0	611
283	1	4905
284	2	651
284	3	1983
285	2	2205
285	3	3222
286	1	4716
287	2	3044
287	2	1686
288	1	3939
289	3	1069
290	2	2440
290	3	3566
291	0	3678
292	1	402
293	0	4892
293	1	2401
293	1	4716
294	0	4327
294	0	4498
294	1	1615
295	2	1728
295	3	2048
296	0	2379
296	1	479
297	0	607
297	0	1882
297	0	2985
298	3	757
299	2	4526
299	2	1040
300	1	4341
301	3	4307
302	2	554
302	2	3887
302	3	1004
303	0	1342
303	1	2434
303	1	1459
304	1	463
304	1	4396
305	2	4624
305	2	1859
306	1	4153
306	1	3504
307	0	4597
308	2	3730
308	2	1123
309	3	2332
309	3	2155
310	1	35
311	1	1114
311	1	436
312	3	613
312	2	3410
312	2	150
313	2	3098
313	3	4653
313	3	2849
314	1	3908
314	0	3693
315	1	1793
315	0	4196
315	0	1692
316	0	1548
317	3	1258
317	2	315
317	3	1233
318	0	4463
318	1	3042
319	3	694
319	3	2174
320	2	3913
320	2	2192
321	1	3867
322	3	493
322	3	4922
322	2	2413
323	1	817
324	1	1057
325	1	4313
326	3	4761
326	2	2823
326	2	445
327	0	87
328	2	347
328	3	4427
329	2	256
330	1	4739
330	0	3697
331	3	2032
331	3	97
332	1	2514
333	1	4866
334	0	665
334	1	4342
335	2	1685
335	2	1725
336	3	2134
336	2	1743
337	0	4097
337	1	271
337	1	1623
338	3	3966
338	2	665
338	3	3579
339	1	763
339	1	1443
339	1	3034
340	2	3972
340	3	3239
341	3	4766
342	2	2364
342	2	4667
343	0	1643
343	1	4657
343	1	3252
344	1	1286
344	1	2981
345	3	2352
346	2	2629
