0	1 0 0
1	0 0 1
2	1 0 0
3	1 0 0
4	1 0 0
5	0 0 1
6	0 0 1
7	1 0 0
8	0 1 0
9	1 0 0
10	1 0 0
11	1 0 0
12	1 0 0
13	0 1 0
14	0 0 1
15	1 0 0
16	0 0 1
17	0 0 1
18	0 0 1
19	1 0 0
20	1 0 0
21	0 1 0
22	0 0 1
23	0 0 1
24	0 1 0
25	0 1 0
26	0 1 0
27	1 0 0
28	0 0 1
29	1 0 0
30	0 1 0
31	0 0 1
32	1 0 0
33	0 1 0
34	0 0 1
35	0 1 0
36	0 1 0
37	0 1 0
38	0 1 0
39	0 1 0
40	1 0 0
41	1 0 0
42	0 0 1
43	0 0 1
44	0 1 0
45	0 1 0
46	0 1 0
47	0 0 1
48	0 1 0
49	0 0 1
50	0 1 0
51	0 0 1
52	0 0 1
53	1 0 0
54	0 0 1
55	0 1 0
56	1 0 0
57	0 0 1
58	0 0 1
59	0 1 0
60	1 0 0
61	0 1 0
62	1 0 0
63	1 0 0
64	1 0 0
65	0 0 1
66	1 0 0
67	1 0 0
68	1 0 0
69	0 1 0
70	0 1 0
71	0 1 0
72	1 0 0
73	1 0 0
74	0 1 0
75	0 0 1
76	0 1 0
77	0 1 0
78	0 0 1
79	0 0 1
80	1 0 0
81	0 1 0
82	0 0 1
83	1 0 0
84	0 1 0
85	0 1 0
86	0 1 0
87	1 0 0
88	0 1 0
89	0 0 1
90	0 1 0
91	0 1 0
92	0 1 0
93	0 0 1
94	0 0 1
95	0 1 0
96	0 0 1
97	0 1 0
98	0 0 1
99	0 0 1
100	0 1 0
101	0 0 1
102	0 1 0
103	1 0 0
104	0 1 0
105	0 1 0
106	0 1 0
107	1 0 0
108	1 0 0
109	1 0 0
110	1 0 0
111	1 0 0
112	1 0 0
113	0 0 1
114	0 0 1
115	1 0 0
116	0 1 0
117	1 0 0
118	1 0 0
119	1 0 0
120	1 0 0
121	0 1 0
122	0 0 1
123	1 0 0
124	1 0 0
125	0 0 1
126	0 1 0
127	1 0 0
128	1 0 0
129	1 0 0
130	1 0 0
131	1 0 0
132	1 0 0
133	0 1 0
134	0 0 1
135	0 0 1
136	1 0 0
137	1 0 0
138	0 0 1
139	0 0 1
140	0 1 0
141	0 0 1
142	0 1 0
143	0 1 0
144	0 1 0
145	0 1 0
146	1 0 0
147	0 0 1
148	0 0 1
149	1 0 0
150	1 0 0
151	0 0 1
152	0 1 0
153	0 1 0
154	0 1 0
155	0 1 0
156	1 0 0
157	1 0 0
158	0 1 0
159	0 1 0
160	1 0 0
161	0 1 0
162	0 0 1
163	1 0 0
164	0 0 1
165	0 0 1
166	0 1 0
167	0 1 0
168	0 1 0
169	0 1 0
170	0 1 0
171	0 0 1
172	1 0 0
173	0 1 0
174	0 1 0
175	1 0 0
176	0 0 1
177	0 1 0
178	0 0 1
179	1 0 0
180	0 1 0
181	0 0 1
182	1 0 0
183	1 0 0
184	0 0 1
185	0 0 1
186	1 0 0
187	0 1 0
188	0 1 0
189	0 0 1
190	0 0 1
191	0 1 0
192	1 0 0
193	0 0 1
194	0 0 1
195	0 0 1
196	0 1 0
197	0 1 0
198	1 0 0
199	0 0 1
200	0 0 1
201	1 0 0
202	0 0 1
203	1 0 0
204	0 1 0
205	0 1 0
206	0 1 0
207	0 1 0
208	1 0 0
209	0 1 0
210	0 1 0
211	0 0 1
212	0 0 1
213	1 0 0
214	0 0 1
215	0 1 0
216	1 0 0
217	0 0 1
218	0 1 0
219	1 0 0
220	0 1 0
221	1 0 0
222	0 0 1
223	1 0 0
224	1 0 0
225	0 0 1
226	1 0 0
227	0 0 1
228	1 0 0
229	0 1 0
230	0 1 0
231	0 0 1
232	1 0 0
233	0 1 0
234	1 0 0
235	0 1 0
236	0 0 1
237	1 0 0
238	1 0 0
239	0 0 1
240	0 0 1
241	0 0 1
242	0 1 0
243	0 1 0
244	1 0 0
245	0 0 1
246	1 0 0
247	1 0 0
248	0 1 0
249	0 0 1
250	0 0 1
251	1 0 0
252	0 1 0
253	0 0 1
254	0 1 0
255	0 1 0
256	0 1 0
257	0 0 1
258	0 0 1
259	1 0 0
260	0 1 0
261	1 0 0
262	0 0 1
263	1 0 0
264	1 0 0
265	1 0 0
266	1 0 0
267	0 1 0
268	1 0 0
269	0 0 1
270	1 0 0
271	0 0 1
272	1 0 0
273	1 0 0
274	0 1 0
275	1 0 0
276	1 0 0
277	1 0 0
278	0 1 0
279	1 0 0
280	0 1 0
281	0 1 0
282	1 0 0
283	0 1 0
284	0 0 1
285	0 1 0
286	0 1 0
287	1 0 0
288	0 0 1
289	0 1 0
290	1 0 0
291	0 1 0
292	0 1 0
293	0 0 1
294	0 0 1
295	1 0 0
296	1 0 0
297	0 1 0
298	1 0 0
299	0 0 1
300	0 0 1
301	1 0 0
302	1 0 0
303	0 0 1
304	1 0 0
305	1 0 0
306	0 1 0
307	0 1 0
308	0 0 1
309	0 1 0
310	0 1 0
311	1 0 0
312	0 0 1
313	1 0 0
314	0 0 1
315	0 0 1
316	0 1 0
317	1 0 0
318	0 0 1
319	0 1 0
320	0 0 1
321	0 1 0
322	0 0 1
323	0 0 1
324	1 0 0
325	0 1 0
326	1 0 0
327	0 0 1
328	0 1 0
329	1 0 0
330	0 0 1
331	0 1 0
332	0 0 1
333	0 1 0
334	1 0 0
335	0 0 1
336	0 1 0
337	1 0 0
338	0 0 1
339	0 1 0
340	0 1 0
341	1 0 0
342	0 1 0
343	0 0 1
344	0 0 1
345	1 0 0
346	1 0 0
347	1 0 0
348	1 0 0
349	0 0 1
350	0 0 1
351	0 1 0
352	0 0 1
353	0 0 1
354	0 1 0
355	1 0 0
356	1 0 0
357	1 0 0
358	1 0 0
359	0 0 1
360	1 0 0
361	0 1 0
362	1 0 0
363	0 1 0
364	1 0 0
365	0 1 0
366	0 0 1
367	0 1 0
368	0 0 1
369	0 1 0
370	0 0 1
371	0 0 1
372	0 1 0
373	0 1 0
374	0 0 1
375	0 1 0
376	0 0 1
377	0 1 0
378	1 0 0
379	0 0 1
380	1 0 0
381	0 1 0
382	0 1 0
383	0 1 0
384	1 0 0
385	1 0 0
386	0 1 0
387	0 1 0
388	0 1 0
389	0 1 0
390	1 0 0
391	0 0 1
392	0 0 1
393	1 0 0
394	1 0 0
395	0 0 1
396	1 0 0
397	1 0 0
398	1 0 0
399	0 0 1
400	1 0 0
401	0 0 1
402	0 1 0
403	0 1 0
404	0 1 0
405	1 0 0
406	0 0 1
407	0 1 0
408	0 1 0
409	0 1 0
410	1 0 0
411	0 0 1
412	0 0 1
413	0 0 1
414	0 0 1
415	0 0 1
416	1 0 0
417	0 0 1
418	0 1 0
419	0 0 1
420	0 0 1
421	0 0 1
422	0 1 0
423	0 0 1
424	0 0 1
425	0 0 1
426	0 0 1
427	0 1 0
428	0 1 0
429	1 0 0
430	1 0 0
431	0 0 1
432	0 1 0
433	0 0 1
434	0 1 0
435	0 1 0
436	0 0 1
437	0 1 0
438	1 0 0
439	1 0 0
440	0 1 0
441	0 1 0
442	0 1 0
443	0 0 1
444	0 0 1
445	0 0 1
446	0 1 0
447	1 0 0
448	1 0 0
449	0 0 1
450	0 1 0
451	1 0 0
452	1 0 0
453	1 0 0
454	0 1 0
455	0 1 0
456	1 0 0
457	1 0 0
458	0 1 0
459	1 0 0
460	0 1 0
461	1 0 0
462	0 1 0
463	0 1 0
464	0 1 0
465	1 0 0
466	1 0 0
467	0 1 0
468	0 1 0
469	1 0 0
470	0 0 1
471	0 0 1
472	1 0 0
473	0 0 1
474	1 0 0
475	1 0 0
476	0 0 1
477	0 1 0
478	1 0 0
479	0 1 0
480	0 0 1
481	0 0 1
482	0 1 0
483	1 0 0
484	0 0 1
485	0 0 1
486	0 0 1
487	0 0 1
488	0 1 0
489	0 0 1
490	0 0 1
491	0 0 1
492	1 0 0
493	0 1 0
494	0 0 1
495	0 0 1
496	0 1 0
497	1 0 0
498	0 1 0
499	0 0 1
500	0 1 0
501	0 1 0
502	0 1 0
