0	0 1 0
1	0 1 0
2	0 0 1
3	0 0 1
4	1 0 0
5	0 0 1
6	0 1 0
7	0 1 0
8	1 0 0
9	1 0 0
10	0 1 0
11	0 0 1
12	0 1 0
13	1 0 0
14	0 0 1
15	0 1 0
16	1 0 0
17	0 1 0
18	0 1 0
19	0 0 1
20	0 0 1
21	0 0 1
22	0 0 1
23	0 0 1
24	1 0 0
25	0 0 1
26	0 1 0
27	1 0 0
28	1 0 0
29	0 1 0
30	0 0 1
31	0 0 1
32	0 0 1
33	0 0 1
34	0 0 1
35	0 0 1
36	0 1 0
37	0 1 0
38	1 0 0
39	1 0 0
40	0 0 1
41	0 1 0
42	1 0 0
43	0 0 1
44	0 0 1
45	0 1 0
46	0 1 0
47	1 0 0
48	1 0 0
49	0 0 1
50	0 1 0
51	1 0 0
52	1 0 0
53	1 0 0
54	1 0 0
55	0 0 1
56	0 0 1
57	1 0 0
58	1 0 0
59	0 1 0
60	1 0 0
61	0 1 0
62	0 1 0
63	0 1 0
64	0 1 0
65	1 0 0
66	0 0 1
67	0 1 0
68	1 0 0
69	0 0 1
70	1 0 0
71	0 1 0
72	0 0 1
73	1 0 0
74	0 0 1
75	0 0 1
76	0 1 0
77	1 0 0
78	0 0 1
79	0 1 0
80	0 1 0
81	0 0 1
82	0 1 0
83	1 0 0
84	0 0 1
85	0 1 0
86	0 0 1
87	0 1 0
88	0 1 0
89	0 1 0
90	1 0 0
91	0 0 1
92	0 1 0
93	1 0 0
94	0 1 0
95	0 1 0
96	0 1 0
97	1 0 0
98	0 0 1
99	1 0 0
100	0 1 0
101	0 0 1
102	1 0 0
103	0 0 1
104	0 0 1
105	1 0 0
106	0 0 1
107	1 0 0
108	0 0 1
109	0 1 0
110	0 1 0
111	0 0 1
112	1 0 0
113	1 0 0
114	0 1 0
115	1 0 0
116	0 1 0
117	0 0 1
118	1 0 0
119	0 0 1
120	0 0 1
121	1 0 0
122	0 1 0
123	0 1 0
124	0 0 1
125	1 0 0
126	0 0 1
127	0 0 1
128	0 0 1
129	1 0 0
130	1 0 0
131	0 0 1
132	0 1 0
133	0 1 0
134	0 0 1
135	0 0 1
136	0 1 0
137	0 0 1
138	1 0 0
139	1 0 0
140	1 0 0
141	0 0 1
142	1 0 0
143	0 1 0
144	0 1 0
145	0 1 0
146	1 0 0
147	1 0 0
148	1 0 0
149	1 0 0
150	0 0 1
151	1 0 0
152	0 1 0
153	0 0 1
154	0 0 1
155	1 0 0
156	0 1 0
157	1 0 0
158	0 0 1
159	1 0 0
160	0 0 1
161	1 0 0
162	0 1 0
163	1 0 0
164	1 0 0
165	1 0 0
166	0 0 1
167	0 1 0
168	0 1 0
169	0 1 0
170	0 0 1
171	1 0 0
172	1 0 0
173	1 0 0
174	1 0 0
175	0 1 0
176	1 0 0
177	1 0 0
178	0 1 0
179	0 1 0
180	0 1 0
181	0 0 1
182	1 0 0
183	0 0 1
184	0 0 1
185	1 0 0
186	0 0 1
187	0 1 0
188	1 0 0
189	0 1 0
190	0 1 0
191	0 1 0
192	0 0 1
193	0 1 0
194	0 1 0
195	1 0 0
196	1 0 0
197	0 1 0
198	0 0 1
199	0 0 1
200	0 0 1
201	1 0 0
202	1 0 0
203	0 0 1
204	0 0 1
205	0 0 1
206	1 0 0
207	0 1 0
208	0 1 0
209	0 1 0
210	0 1 0
211	0 0 1
212	0 1 0
213	0 1 0
214	1 0 0
215	0 1 0
216	1 0 0
217	1 0 0
218	1 0 0
219	0 0 1
220	0 1 0
221	1 0 0
222	0 0 1
223	1 0 0
224	0 0 1
225	0 0 1
226	1 0 0
227	0 0 1
228	0 0 1
229	0 1 0
230	0 0 1
231	0 0 1
232	0 1 0
233	1 0 0
234	0 0 1
235	0 1 0
236	0 1 0
237	0 1 0
238	1 0 0
239	1 0 0
240	0 0 1
241	0 1 0
242	0 1 0
243	0 0 1
244	0 1 0
245	1 0 0
246	1 0 0
247	0 0 1
248	0 0 1
249	0 0 1
250	1 0 0
251	0 0 1
252	1 0 0
253	0 0 1
254	0 0 1
255	0 0 1
256	0 1 0
257	0 0 1
258	0 0 1
259	0 1 0
260	0 0 1
261	0 0 1
262	0 0 1
263	1 0 0
264	0 1 0
265	0 0 1
266	1 0 0
267	1 0 0
268	1 0 0
269	0 0 1
270	0 0 1
271	0 1 0
272	0 0 1
273	0 1 0
274	0 0 1
275	0 1 0
276	0 0 1
277	1 0 0
278	0 0 1
279	1 0 0
280	1 0 0
281	0 0 1
282	0 1 0
283	1 0 0
284	0 0 1
285	0 0 1
286	0 0 1
287	0 1 0
288	0 0 1
289	1 0 0
290	0 0 1
291	1 0 0
292	0 0 1
293	0 0 1
294	1 0 0
295	0 1 0
296	0 0 1
297	0 0 1
298	0 1 0
299	1 0 0
300	1 0 0
301	0 1 0
302	1 0 0
303	0 0 1
304	0 0 1
305	1 0 0
306	1 0 0
307	0 1 0
308	0 1 0
309	0 1 0
310	0 0 1
311	0 1 0
312	0 1 0
313	1 0 0
314	0 0 1
315	0 0 1
316	1 0 0
317	1 0 0
318	1 0 0
319	0 0 1
320	0 1 0
321	1 0 0
322	0 0 1
323	0 0 1
324	0 0 1
325	1 0 0
326	0 1 0
327	0 1 0
328	0 0 1
329	1 0 0
330	1 0 0
331	0 1 0
332	1 0 0
333	0 0 1
334	1 0 0
335	0 0 1
336	0 0 1
337	1 0 0
338	1 0 0
339	0 0 1
340	1 0 0
341	0 1 0
342	1 0 0
343	1 0 0
344	0 0 1
345	0 0 1
346	0 1 0
347	0 1 0
348	1 0 0
349	1 0 0
