0	0	470
0	0	1222
0	3	2970
0	4	4670
0	2	508
0	3	3225
1	4	3429
1	3	358
1	2	2930
1	4	3880
1	3	301
2	1	4185
2	0	495
2	1	4650
2	1	801
2	1	2637
2	4	2396
2	0	582
2	2	1663
2	1	1225
2	1	3062
3	0	2478
3	1	3329
3	3	301
3	3	3294
3	4	155
3	2	953
3	1	116
3	0	581
4	4	2698
5	1	1951
5	4	2818
5	1	4526
5	4	2456
5	2	126
5	1	2010
5	2	3917
5	1	440
6	3	1590
6	2	3480
6	3	3
6	3	4101
6	4	3511
6	3	4708
6	3	1007
6	3	2512
6	3	1
6	1	2844
6	4	953
6	1	2999
7	0	1290
7	2	1963
7	4	621
7	0	966
7	3	1463
7	0	4872
8	1	4034
8	2	2021
8	0	3233
8	3	2498
9	3	4880
9	0	812
10	4	1354
10	0	1124
10	3	1615
10	3	3690
10	2	4363
10	0	2915
10	3	850
11	3	749
11	1	2691
11	1	506
11	3	2021
11	0	419
11	2	1508
12	0	3448
12	0	2483
12	3	1271
12	0	2758
12	4	2934
12	2	1201
12	0	3521
12	3	898
12	2	4785
12	1	4921
13	3	4101
13	4	3311
13	3	3204
13	3	3485
13	1	784
14	3	4161
14	1	1603
14	4	422
14	4	2011
14	4	3355
14	2	672
14	0	3007
14	4	2475
14	2	742
14	1	728
15	4	880
16	0	1218
16	3	3663
16	2	2639
16	4	1121
16	4	1867
16	2	2929
16	1	835
16	4	2129
16	1	527
16	2	3508
16	2	4858
17	1	870
17	0	615
17	0	824
17	0	4060
17	4	3865
18	4	1475
18	1	1792
18	2	2682
18	4	1587
18	0	4642
18	0	1774
18	1	1002
18	0	2655
19	2	1214
19	0	2847
19	1	673
19	1	4014
20	0	4214
20	4	4616
20	2	335
20	1	1746
20	1	1356
20	1	3066
20	2	3349
20	3	736
20	0	507
20	2	1006
20	1	2809
20	3	1900
21	4	1130
21	4	4860
21	3	3635
21	2	1118
21	2	2697
21	0	3222
21	1	292
21	0	2651
21	3	2069
21	4	2028
21	2	3298
22	4	1971
22	2	3646
22	1	3165
22	3	301
22	1	2874
22	0	317
22	2	3927
22	0	345
22	4	831
22	0	3876
23	0	3040
23	0	3254
23	4	3148
23	0	563
23	1	4852
24	4	3335
24	3	4299
25	3	4536
25	4	1656
26	0	508
26	4	2645
27	1	2605
27	4	2653
27	4	885
27	4	1120
27	4	3219
27	2	3855
27	0	1320
28	0	2829
28	4	3310
28	0	2306
29	0	2610
29	4	1143
29	4	104
29	1	2190
29	2	3268
29	2	3931
29	3	2004
29	0	2659
29	2	1548
29	0	486
30	0	497
30	1	3989
30	4	507
30	3	3933
30	0	124
30	1	1410
30	0	763
30	0	1412
30	2	4873
31	1	1234
31	2	2021
31	3	2482
31	2	2952
31	1	3495
31	4	4754
31	4	1238
31	1	1640
31	0	359
31	0	1998
31	4	1030
31	3	2767
32	4	3760
32	1	3687
32	3	1671
32	2	4121
32	3	3248
32	0	2417
32	2	209
32	0	1471
32	0	3814
32	0	3965
32	4	4979
33	4	450
33	2	3464
34	0	2844
34	0	2923
34	4	2516
34	2	2831
34	1	1069
34	4	1753
34	1	1569
34	3	3079
34	2	974
34	3	2900
34	2	1491
35	0	3730
35	1	4787
35	3	1752
35	2	4801
35	1	1795
35	0	4382
36	2	2207
36	2	1877
36	4	282
36	3	3511
36	1	4847
36	0	3103
36	3	3758
37	1	3182
37	2	1568
38	0	2444
38	3	2726
38	4	2834
38	4	4575
38	3	2782
39	2	4525
39	4	4958
39	2	1858
39	0	2326
40	0	4082
40	0	2280
40	2	1624
40	2	4906
40	0	4114
40	1	1087
40	0	250
40	0	2087
40	3	2639
41	2	649
41	0	3791
41	0	4133
41	4	1781
41	0	433
41	1	4350
42	4	704
42	1	637
42	0	4376
42	4	964
42	1	505
42	2	3092
42	0	3402
42	3	676
42	1	2695
42	2	3540
42	0	3864
43	3	2919
43	3	3868
43	1	4255
43	3	1393
43	4	659
43	1	3886
43	0	2252
43	4	3398
43	3	441
43	2	1873
44	3	4243
44	0	377
44	2	677
44	1	3791
44	0	2855
44	4	36
45	3	2032
45	0	1001
45	2	1863
45	3	2221
45	0	3678
45	0	2008
45	2	1389
45	1	2144
46	1	13
46	3	4611
46	0	1949
46	2	2794
46	4	3502
46	2	634
46	4	1573
46	0	2329
46	1	2274
47	0	1410
47	3	4824
47	4	4132
47	3	2981
47	1	3592
48	3	3765
48	1	1547
48	3	1230
48	3	2956
48	3	2002
48	0	444
48	4	3771
48	0	2003
48	1	4240
48	1	1839
49	2	4893
49	2	4167
49	1	4186
49	3	2903
49	1	4937
49	3	3799
49	2	1195
49	4	676
50	1	3710
50	1	190
50	0	2075
50	3	708
50	1	2326
50	0	3966
50	4	1713
50	2	4254
50	0	463
50	2	4256
50	1	1117
51	3	177
51	0	3978
51	4	3260
52	4	2330
52	3	1098
52	0	2550
52	0	2650
52	0	4605
52	2	2458
52	3	3761
52	0	2872
52	3	4777
53	3	4915
53	3	1930
54	1	3829
54	4	2670
54	1	2862
54	2	3477
55	0	1730
55	3	3120
55	2	642
55	2	2224
55	3	2916
55	3	1360
55	0	4025
55	1	3147
56	2	3087
56	4	1848
56	3	986
56	1	4692
56	1	4295
56	4	4026
56	4	1712
56	4	2739
56	4	2495
56	2	4184
57	0	764
57	4	247
57	4	823
57	2	1746
57	2	3544
57	1	4194
57	4	1186
57	1	4594
57	4	4081
58	3	1073
58	2	4774
58	2	4585
58	2	1032
58	3	4062
58	3	514
58	4	2396
58	2	461
58	2	1609
58	2	557
59	3	3066
59	4	3502
59	0	4746
59	3	2193
59	3	4867
59	3	4566
59	2	2071
60	2	1232
60	3	3291
60	1	2879
60	0	4028
60	4	985
60	3	360
60	2	3894
60	0	2973
61	1	3119
61	1	589
61	3	3103
61	4	3336
61	4	3682
61	0	1231
61	1	2294
61	0	1991
62	0	1951
62	0	177
62	3	4985
62	0	853
62	2	4790
62	0	1696
62	2	1963
62	1	314
63	1	2280
63	2	4726
64	4	3033
64	3	155
64	3	379
64	1	3838
64	1	206
65	0	4911
65	2	2165
65	2	1149
65	0	1159
65	3	1317
65	1	3189
65	3	1054
65	4	1240
66	1	3145
66	1	3851
66	4	1384
67	1	1914
67	4	4659
67	0	1804
67	3	4901
67	3	4046
