0	3	4851
0	3	4378
0	3	2060
0	4	3049
0	1	479
0	1	1933
0	4	4306
0	4	2852
0	4	4257
0	4	2425
0	4	123
1	2	3846
1	4	2772
1	0	454
1	0	2089
1	4	1417
1	2	3369
1	4	976
1	4	3686
1	2	4954
1	0	53
2	4	4001
2	4	25
2	4	3893
2	2	1461
2	4	4023
2	2	4538
2	4	42
2	2	2341
2	2	2230
2	2	290
2	0	2541
3	4	118
3	1	4129
3	1	3448
3	3	2953
3	4	4751
3	1	860
3	3	2087
3	4	2767
3	1	4894
3	4	1526
3	4	4178
3	1	3368
3	1	4148
4	0	2019
4	0	4685
4	4	2173
4	0	2409
4	0	2429
4	4	4636
4	4	4442
4	4	462
4	4	2541
4	0	689
4	4	209
4	0	2454
4	0	3191
4	2	1526
4	0	2209
4	2	175
4	4	1157
4	4	2993
4	0	4406
4	4	2147
4	0	626
4	4	3117
4	0	2128
4	2	643
5	4	27
5	3	4941
5	3	1660
5	2	1498
5	1	3178
5	2	527
5	2	3370
5	4	835
5	4	3207
5	3	1412
5	2	1684
6	2	2939
6	1	610
6	2	58
6	1	158
6	2	3293
6	4	4746
6	3	379
6	1	265
6	3	2240
6	4	4836
6	3	793
6	3	3973
6	3	2625
6	2	4881
6	4	916
6	3	933
6	4	4647
6	2	487
6	4	4674
6	1	1505
6	4	25
6	4	3727
7	2	1694
7	2	4714
7	2	4062
7	2	1697
7	4	3593
7	0	2581
8	3	2456
8	1	3141
8	4	2029
8	3	2266
8	2	386
8	1	268
8	2	2720
8	2	4340
8	2	2456
8	1	1082
8	1	1865
8	3	2337
9	4	3619
9	3	1328
9	2	3501
9	2	4707
9	1	4948
9	3	3453
9	1	469
9	2	183
9	3	2889
9	4	729
10	1	3774
10	0	114
10	1	1247
10	2	4960
10	3	3726
10	1	1815
11	2	866
11	4	1597
11	1	18
11	2	303
11	1	3159
12	0	901
12	0	2399
12	2	2888
12	4	2993
12	0	3195
12	0	3422
12	2	2048
12	2	3620
12	2	1907
12	4	3384
12	4	2417
12	0	2517
12	2	1782
12	2	1552
13	3	541
13	3	2125
13	1	4970
13	4	3953
13	1	1630
13	3	4039
13	4	4649
13	4	3985
13	3	1276
13	1	4505
13	4	1853
13	1	2839
13	4	3097
13	1	4225
13	1	2594
13	1	565
13	1	857
13	3	4674
13	1	3325
13	3	296
13	4	1839
13	3	4886
13	4	3609
13	4	888
14	4	4485
14	4	4694
14	1	4181
14	4	4767
14	1	1819
14	4	2852
14	4	4093
14	3	843
14	4	2288
14	4	1322
14	4	2377
14	1	4634
14	3	4677
14	4	4144
14	3	1891
14	4	1948
14	3	3498
14	1	4956
14	1	12
14	3	1350
14	3	595
14	3	4875
14	3	4275
15	4	3123
15	2	1446
15	1	1589
15	2	4844
15	1	4240
15	2	1895
15	1	48
15	2	1461
16	1	2095
16	2	1851
16	4	1848
16	3	3867
16	1	4306
16	4	3846
16	3	4990
16	2	1146
16	1	4306
16	2	2659
16	2	1910
16	4	4887
17	4	1537
17	1	943
17	4	2819
17	1	1213
17	2	4469
17	1	2751
17	1	3075
17	2	1788
17	2	3279
17	2	3811
17	4	468
17	1	3928
17	1	3627
17	1	215
17	4	1192
17	2	1173
17	2	1647
18	0	2032
18	2	2129
18	4	3585
18	0	4544
18	2	4684
18	4	1972
18	0	4514
19	1	2773
19	2	1046
19	1	4443
19	2	4045
19	1	963
19	3	1794
19	3	1868
19	0	4902
19	1	3294
19	3	1764
19	1	4548
19	1	2995
19	2	4030
19	1	2747
19	2	633
19	3	4150
19	3	1197
19	1	3314
19	0	990
19	1	628
19	2	4441
19	2	59
19	2	2177
20	4	3732
20	4	4748
20	4	355
20	3	4334
20	4	4531
20	3	2714
20	3	284
20	4	4295
20	4	3153
20	3	2671
20	4	4576
20	1	4767
21	2	4909
21	2	3561
21	1	150
21	1	2923
21	2	198
21	2	1036
21	1	257
21	2	1958
21	2	4785
21	1	2049
21	1	462
21	1	2010
21	2	3818
21	4	2458
22	4	1582
22	4	1751
22	2	4787
22	2	47
22	1	620
22	2	1271
22	4	2014
22	2	1815
22	4	1648
22	2	307
22	1	4011
22	1	4500
22	2	152
22	2	400
22	2	2066
22	2	2143
22	4	1292
22	2	4440
22	2	1092
22	1	4946
22	1	2492
22	1	939
22	1	4922
22	4	1269
23	3	1895
23	0	4304
23	3	3038
23	0	3787
23	2	4212
23	3	2681
23	0	1145
23	3	1196
24	1	4750
24	2	3009
24	3	1029
24	2	3726
24	3	3916
24	3	2558
24	1	4814
24	0	3336
24	3	2638
24	1	2561
24	1	4744
24	2	4257
24	0	3051
24	2	1566
24	0	3834
24	1	3146
24	1	1685
24	2	3426
24	1	1876
24	3	3527
24	2	456
25	4	622
25	1	68
25	3	261
25	1	4573
25	1	4548
25	4	4113
25	3	3362
25	1	3350
25	3	3085
25	4	2044
25	2	1451
25	3	3336
25	2	2695
25	1	3601
25	1	2105
25	3	832
25	2	2630
25	4	3872
25	2	206
25	4	3201
25	1	2485
25	3	3109
25	1	2119
25	4	2040
26	1	1055
26	3	1642
26	1	2271
26	4	3444
26	2	4628
26	4	2861
26	3	2714
26	3	2904
26	3	4718
26	1	1008
26	2	4727
26	3	752
26	4	675
26	1	54
26	1	4040
26	2	3589
26	3	4959
26	3	2216
26	3	3932
26	4	3474
26	1	4112
27	2	2648
27	2	4584
27	2	3138
27	4	3723
27	2	3267
27	2	4265
27	1	215
27	2	685
27	1	4182
27	2	658
27	2	4532
27	1	1234
27	4	2626
